run_dir,iteration,round_duration_seconds,protocol,trial,similarity,run_id
sweep_rbf_riblt_n100000_sim60_t2,1,2.307176867,rbf_riblt,2,0.6,sweep_rbf_riblt_n100000_sim60_t2
sweep_rbf_riblt_n100000_sim60_t2,1,2.215375775,rbf_riblt,2,0.6,sweep_rbf_riblt_n100000_sim60_t2
sweep_rbf_riblt_n100000_sim60_t3,1,2.35926716,rbf_riblt,3,0.6,sweep_rbf_riblt_n100000_sim60_t3
sweep_rbf_riblt_n100000_sim60_t3,1,2.537739226,rbf_riblt,3,0.6,sweep_rbf_riblt_n100000_sim60_t3
sweep_rbf_riblt_n100000_sim60_t4,1,2.136001386,rbf_riblt,4,0.6,sweep_rbf_riblt_n100000_sim60_t4
sweep_rbf_riblt_n100000_sim60_t4,1,2.309000064,rbf_riblt,4,0.6,sweep_rbf_riblt_n100000_sim60_t4
sweep_rbf_riblt_n100000_sim60_t5,1,2.204803991,rbf_riblt,5,0.6,sweep_rbf_riblt_n100000_sim60_t5
sweep_rbf_riblt_n100000_sim60_t5,1,2.481044392,rbf_riblt,5,0.6,sweep_rbf_riblt_n100000_sim60_t5
sweep_riblt_n100000_sim70_t1,1,2.512179728,riblt,1,0.7,sweep_riblt_n100000_sim70_t1
sweep_riblt_n100000_sim70_t1,1,2.51252223,riblt,1,0.7,sweep_riblt_n100000_sim70_t1
sweep_riblt_n100000_sim70_t2,1,2.320628931,riblt,2,0.7,sweep_riblt_n100000_sim70_t2
sweep_riblt_n100000_sim70_t2,1,2.379943366,riblt,2,0.7,sweep_riblt_n100000_sim70_t2
sweep_riblt_n100000_sim70_t3,1,2.420032488,riblt,3,0.7,sweep_riblt_n100000_sim70_t3
sweep_riblt_n100000_sim70_t3,1,2.462799085,riblt,3,0.7,sweep_riblt_n100000_sim70_t3
sweep_riblt_n100000_sim70_t4,1,2.405767648,riblt,4,0.7,sweep_riblt_n100000_sim70_t4
sweep_riblt_n100000_sim70_t4,1,2.4638042,riblt,4,0.7,sweep_riblt_n100000_sim70_t4
sweep_riblt_n100000_sim70_t5,1,2.470716348,riblt,5,0.7,sweep_riblt_n100000_sim70_t5
sweep_riblt_n100000_sim70_t5,1,2.496905635,riblt,5,0.7,sweep_riblt_n100000_sim70_t5
sweep_merkle_n100000_sim70_t1,1,0.901268667,merkle,1,0.7,sweep_merkle_n100000_sim70_t1
sweep_merkle_n100000_sim70_t1,1,0.95593489,merkle,1,0.7,sweep_merkle_n100000_sim70_t1
sweep_merkle_n100000_sim70_t2,1,0.894509298,merkle,2,0.7,sweep_merkle_n100000_sim70_t2
sweep_merkle_n100000_sim70_t2,1,0.885364143,merkle,2,0.7,sweep_merkle_n100000_sim70_t2
sweep_merkle_n100000_sim70_t3,1,0.822744754,merkle,3,0.7,sweep_merkle_n100000_sim70_t3
sweep_merkle_n100000_sim70_t3,1,0.853741354,merkle,3,0.7,sweep_merkle_n100000_sim70_t3
sweep_merkle_n100000_sim70_t4,1,0.951032198,merkle,4,0.7,sweep_merkle_n100000_sim70_t4
sweep_merkle_n100000_sim70_t4,1,0.951101969,merkle,4,0.7,sweep_merkle_n100000_sim70_t4
sweep_merkle_n100000_sim70_t5,1,0.836875751,merkle,5,0.7,sweep_merkle_n100000_sim70_t5
sweep_merkle_n100000_sim70_t5,1,0.876118021,merkle,5,0.7,sweep_merkle_n100000_sim70_t5
sweep_rbf_riblt_n100000_sim70_t1,1,2.501630463,rbf_riblt,1,0.7,sweep_rbf_riblt_n100000_sim70_t1
sweep_rbf_riblt_n100000_sim70_t1,1,2.355932924,rbf_riblt,1,0.7,sweep_rbf_riblt_n100000_sim70_t1
sweep_rbf_riblt_n100000_sim70_t2,1,2.250752419,rbf_riblt,2,0.7,sweep_rbf_riblt_n100000_sim70_t2
sweep_rbf_riblt_n100000_sim70_t2,1,2.412767535,rbf_riblt,2,0.7,sweep_rbf_riblt_n100000_sim70_t2
sweep_rbf_riblt_n100000_sim70_t3,1,2.375225434,rbf_riblt,3,0.7,sweep_rbf_riblt_n100000_sim70_t3
sweep_rbf_riblt_n100000_sim70_t3,1,2.53593005,rbf_riblt,3,0.7,sweep_rbf_riblt_n100000_sim70_t3
sweep_rbf_riblt_n100000_sim70_t4,1,2.353407534,rbf_riblt,4,0.7,sweep_rbf_riblt_n100000_sim70_t4
sweep_rbf_riblt_n100000_sim70_t4,1,2.222385177,rbf_riblt,4,0.7,sweep_rbf_riblt_n100000_sim70_t4
sweep_rbf_riblt_n100000_sim70_t5,1,2.287370962,rbf_riblt,5,0.7,sweep_rbf_riblt_n100000_sim70_t5
sweep_rbf_riblt_n100000_sim70_t5,1,2.437292648,rbf_riblt,5,0.7,sweep_rbf_riblt_n100000_sim70_t5
sweep_riblt_n100000_sim75_t1,1,2.163296713,riblt,1,0.75,sweep_riblt_n100000_sim75_t1
sweep_riblt_n100000_sim75_t1,1,2.218495691,riblt,1,0.75,sweep_riblt_n100000_sim75_t1
sweep_riblt_n100000_sim75_t2,1,2.219995413,riblt,2,0.75,sweep_riblt_n100000_sim75_t2
sweep_riblt_n100000_sim75_t2,1,2.319192155,riblt,2,0.75,sweep_riblt_n100000_sim75_t2
sweep_riblt_n100000_sim75_t3,1,2.312218107,riblt,3,0.75,sweep_riblt_n100000_sim75_t3
sweep_riblt_n100000_sim75_t3,1,2.346000958,riblt,3,0.75,sweep_riblt_n100000_sim75_t3
sweep_riblt_n100000_sim75_t4,1,2.572527721,riblt,4,0.75,sweep_riblt_n100000_sim75_t4
sweep_riblt_n100000_sim75_t4,1,2.580735747,riblt,4,0.75,sweep_riblt_n100000_sim75_t4
sweep_riblt_n100000_sim75_t5,1,2.249982314,riblt,5,0.75,sweep_riblt_n100000_sim75_t5
sweep_riblt_n100000_sim75_t5,1,2.291149902,riblt,5,0.75,sweep_riblt_n100000_sim75_t5
sweep_merkle_n100000_sim75_t1,1,0.694618036,merkle,1,0.75,sweep_merkle_n100000_sim75_t1
sweep_merkle_n100000_sim75_t1,1,0.707318602,merkle,1,0.75,sweep_merkle_n100000_sim75_t1
sweep_merkle_n100000_sim75_t2,1,0.691700911,merkle,2,0.75,sweep_merkle_n100000_sim75_t2
sweep_merkle_n100000_sim75_t2,1,0.684791724,merkle,2,0.75,sweep_merkle_n100000_sim75_t2
sweep_merkle_n100000_sim75_t3,1,0.676580071,merkle,3,0.75,sweep_merkle_n100000_sim75_t3
sweep_merkle_n100000_sim75_t3,1,0.695109868,merkle,3,0.75,sweep_merkle_n100000_sim75_t3
sweep_merkle_n100000_sim75_t4,1,0.715498985,merkle,4,0.75,sweep_merkle_n100000_sim75_t4
sweep_merkle_n100000_sim75_t4,1,0.729406967,merkle,4,0.75,sweep_merkle_n100000_sim75_t4
sweep_merkle_n100000_sim75_t5,1,0.696608671,merkle,5,0.75,sweep_merkle_n100000_sim75_t5
sweep_merkle_n100000_sim75_t5,1,0.718378615,merkle,5,0.75,sweep_merkle_n100000_sim75_t5
sweep_rbf_riblt_n100000_sim75_t1,1,2.312690583,rbf_riblt,1,0.75,sweep_rbf_riblt_n100000_sim75_t1
sweep_rbf_riblt_n100000_sim75_t1,1,2.407222774,rbf_riblt,1,0.75,sweep_rbf_riblt_n100000_sim75_t1
sweep_rbf_riblt_n100000_sim75_t2,1,2.466601566,rbf_riblt,2,0.75,sweep_rbf_riblt_n100000_sim75_t2
sweep_rbf_riblt_n100000_sim75_t2,1,2.36160359,rbf_riblt,2,0.75,sweep_rbf_riblt_n100000_sim75_t2
sweep_rbf_riblt_n100000_sim75_t3,1,2.554872578,rbf_riblt,3,0.75,sweep_rbf_riblt_n100000_sim75_t3
sweep_rbf_riblt_n100000_sim75_t3,1,2.671552486,rbf_riblt,3,0.75,sweep_rbf_riblt_n100000_sim75_t3
sweep_rbf_riblt_n100000_sim75_t4,1,2.631961026,rbf_riblt,4,0.75,sweep_rbf_riblt_n100000_sim75_t4
sweep_rbf_riblt_n100000_sim75_t4,1,2.766276347,rbf_riblt,4,0.75,sweep_rbf_riblt_n100000_sim75_t4
sweep_rbf_riblt_n100000_sim75_t5,1,2.786220735,rbf_riblt,5,0.75,sweep_rbf_riblt_n100000_sim75_t5
sweep_rbf_riblt_n100000_sim75_t5,1,2.912113757,rbf_riblt,5,0.75,sweep_rbf_riblt_n100000_sim75_t5
sweep_riblt_n100000_sim80_t1,1,2.190986038,riblt,1,0.8,sweep_riblt_n100000_sim80_t1
sweep_riblt_n100000_sim80_t1,1,2.222267458,riblt,1,0.8,sweep_riblt_n100000_sim80_t1
sweep_riblt_n100000_sim80_t2,1,2.224844757,riblt,2,0.8,sweep_riblt_n100000_sim80_t2
sweep_riblt_n100000_sim80_t2,1,2.223348129,riblt,2,0.8,sweep_riblt_n100000_sim80_t2
sweep_riblt_n100000_sim80_t3,1,2.131596819,riblt,3,0.8,sweep_riblt_n100000_sim80_t3
sweep_riblt_n100000_sim80_t3,1,2.167474284,riblt,3,0.8,sweep_riblt_n100000_sim80_t3
sweep_riblt_n100000_sim80_t4,1,2.551305208,riblt,4,0.8,sweep_riblt_n100000_sim80_t4
sweep_riblt_n100000_sim80_t4,1,2.5928633530000003,riblt,4,0.8,sweep_riblt_n100000_sim80_t4
sweep_riblt_n100000_sim80_t5,1,2.601481228,riblt,5,0.8,sweep_riblt_n100000_sim80_t5
sweep_riblt_n100000_sim80_t5,1,2.651192924,riblt,5,0.8,sweep_riblt_n100000_sim80_t5
sweep_merkle_n100000_sim80_t1,1,0.77433125,merkle,1,0.8,sweep_merkle_n100000_sim80_t1
sweep_merkle_n100000_sim80_t1,1,0.800728809,merkle,1,0.8,sweep_merkle_n100000_sim80_t1
sweep_merkle_n100000_sim80_t2,1,0.780359884,merkle,2,0.8,sweep_merkle_n100000_sim80_t2
sweep_merkle_n100000_sim80_t2,1,0.727721069,merkle,2,0.8,sweep_merkle_n100000_sim80_t2
sweep_merkle_n100000_sim80_t3,1,0.657234879,merkle,3,0.8,sweep_merkle_n100000_sim80_t3
sweep_merkle_n100000_sim80_t3,1,0.661379609,merkle,3,0.8,sweep_merkle_n100000_sim80_t3
sweep_merkle_n100000_sim80_t4,1,0.688215986,merkle,4,0.8,sweep_merkle_n100000_sim80_t4
sweep_merkle_n100000_sim80_t4,1,0.710593202,merkle,4,0.8,sweep_merkle_n100000_sim80_t4
sweep_merkle_n100000_sim80_t5,1,0.647939989,merkle,5,0.8,sweep_merkle_n100000_sim80_t5
sweep_merkle_n100000_sim80_t5,1,0.663592049,merkle,5,0.8,sweep_merkle_n100000_sim80_t5
sweep_rbf_riblt_n100000_sim80_t1,1,2.290149415,rbf_riblt,1,0.8,sweep_rbf_riblt_n100000_sim80_t1
sweep_rbf_riblt_n100000_sim80_t1,1,2.485067075,rbf_riblt,1,0.8,sweep_rbf_riblt_n100000_sim80_t1
sweep_rbf_riblt_n100000_sim80_t2,1,2.251262503,rbf_riblt,2,0.8,sweep_rbf_riblt_n100000_sim80_t2
sweep_rbf_riblt_n100000_sim80_t2,1,2.378144418,rbf_riblt,2,0.8,sweep_rbf_riblt_n100000_sim80_t2
sweep_rbf_riblt_n100000_sim80_t3,1,2.451740453,rbf_riblt,3,0.8,sweep_rbf_riblt_n100000_sim80_t3
sweep_rbf_riblt_n100000_sim80_t3,1,2.372505169,rbf_riblt,3,0.8,sweep_rbf_riblt_n100000_sim80_t3
sweep_rbf_riblt_n100000_sim80_t4,1,2.42962781,rbf_riblt,4,0.8,sweep_rbf_riblt_n100000_sim80_t4
sweep_rbf_riblt_n100000_sim80_t4,1,2.268925112,rbf_riblt,4,0.8,sweep_rbf_riblt_n100000_sim80_t4
sweep_rbf_riblt_n100000_sim80_t5,1,2.375390411,rbf_riblt,5,0.8,sweep_rbf_riblt_n100000_sim80_t5
sweep_rbf_riblt_n100000_sim80_t5,1,2.281964564,rbf_riblt,5,0.8,sweep_rbf_riblt_n100000_sim80_t5
sweep_riblt_n100000_sim85_t1,1,2.47711314,riblt,1,0.85,sweep_riblt_n100000_sim85_t1
sweep_riblt_n100000_sim85_t1,1,2.500539932,riblt,1,0.85,sweep_riblt_n100000_sim85_t1
sweep_riblt_n100000_sim85_t2,1,2.572801583,riblt,2,0.85,sweep_riblt_n100000_sim85_t2
sweep_riblt_n100000_sim85_t2,1,2.723996232,riblt,2,0.85,sweep_riblt_n100000_sim85_t2
sweep_riblt_n100000_sim85_t3,1,2.041093609,riblt,3,0.85,sweep_riblt_n100000_sim85_t3
sweep_riblt_n100000_sim85_t3,1,2.121206242,riblt,3,0.85,sweep_riblt_n100000_sim85_t3
sweep_riblt_n100000_sim85_t4,1,2.148744953,riblt,4,0.85,sweep_riblt_n100000_sim85_t4
sweep_riblt_n100000_sim85_t4,1,2.237618617,riblt,4,0.85,sweep_riblt_n100000_sim85_t4
sweep_riblt_n100000_sim85_t5,1,2.200520406,riblt,5,0.85,sweep_riblt_n100000_sim85_t5
sweep_riblt_n100000_sim85_t5,1,2.290134319,riblt,5,0.85,sweep_riblt_n100000_sim85_t5
sweep_merkle_n100000_sim85_t1,1,0.708825291,merkle,1,0.85,sweep_merkle_n100000_sim85_t1
sweep_merkle_n100000_sim85_t1,1,0.733567685,merkle,1,0.85,sweep_merkle_n100000_sim85_t1
sweep_merkle_n100000_sim85_t2,1,0.577726075,merkle,2,0.85,sweep_merkle_n100000_sim85_t2
sweep_merkle_n100000_sim85_t2,1,0.61736764,merkle,2,0.85,sweep_merkle_n100000_sim85_t2
sweep_merkle_n100000_sim85_t3,1,0.612056144,merkle,3,0.85,sweep_merkle_n100000_sim85_t3
sweep_merkle_n100000_sim85_t3,1,0.621480666,merkle,3,0.85,sweep_merkle_n100000_sim85_t3
sweep_merkle_n100000_sim85_t4,1,0.620799367,merkle,4,0.85,sweep_merkle_n100000_sim85_t4
sweep_merkle_n100000_sim85_t4,1,0.592636147,merkle,4,0.85,sweep_merkle_n100000_sim85_t4
sweep_merkle_n100000_sim85_t5,1,0.599682717,merkle,5,0.85,sweep_merkle_n100000_sim85_t5
sweep_merkle_n100000_sim85_t5,1,0.589715387,merkle,5,0.85,sweep_merkle_n100000_sim85_t5
sweep_rbf_riblt_n100000_sim85_t1,1,2.669613664,rbf_riblt,1,0.85,sweep_rbf_riblt_n100000_sim85_t1
sweep_rbf_riblt_n100000_sim85_t1,1,2.577562777,rbf_riblt,1,0.85,sweep_rbf_riblt_n100000_sim85_t1
sweep_rbf_riblt_n100000_sim85_t2,1,2.459362137,rbf_riblt,2,0.85,sweep_rbf_riblt_n100000_sim85_t2
sweep_rbf_riblt_n100000_sim85_t2,1,2.367311388,rbf_riblt,2,0.85,sweep_rbf_riblt_n100000_sim85_t2
sweep_rbf_riblt_n100000_sim85_t3,1,2.716317958,rbf_riblt,3,0.85,sweep_rbf_riblt_n100000_sim85_t3
sweep_rbf_riblt_n100000_sim85_t3,1,2.907051444,rbf_riblt,3,0.85,sweep_rbf_riblt_n100000_sim85_t3
sweep_rbf_riblt_n100000_sim85_t4,1,2.492299525,rbf_riblt,4,0.85,sweep_rbf_riblt_n100000_sim85_t4
sweep_rbf_riblt_n100000_sim85_t4,1,2.383725514,rbf_riblt,4,0.85,sweep_rbf_riblt_n100000_sim85_t4
sweep_rbf_riblt_n100000_sim85_t5,1,2.770916694,rbf_riblt,5,0.85,sweep_rbf_riblt_n100000_sim85_t5
sweep_rbf_riblt_n100000_sim85_t5,1,2.699643868,rbf_riblt,5,0.85,sweep_rbf_riblt_n100000_sim85_t5
sweep_riblt_n100000_sim90_t1,1,2.080339097,riblt,1,0.9,sweep_riblt_n100000_sim90_t1
sweep_riblt_n100000_sim90_t1,1,2.14218747,riblt,1,0.9,sweep_riblt_n100000_sim90_t1
sweep_riblt_n100000_sim90_t2,1,2.070084031,riblt,2,0.9,sweep_riblt_n100000_sim90_t2
sweep_riblt_n100000_sim90_t2,1,2.136692158,riblt,2,0.9,sweep_riblt_n100000_sim90_t2
sweep_riblt_n100000_sim90_t3,1,2.130577074,riblt,3,0.9,sweep_riblt_n100000_sim90_t3
sweep_riblt_n100000_sim90_t3,1,2.137683355,riblt,3,0.9,sweep_riblt_n100000_sim90_t3
sweep_riblt_n100000_sim90_t4,1,2.033970585,riblt,4,0.9,sweep_riblt_n100000_sim90_t4
sweep_riblt_n100000_sim90_t4,1,2.096909601,riblt,4,0.9,sweep_riblt_n100000_sim90_t4
sweep_riblt_n100000_sim90_t5,1,1.905342842,riblt,5,0.9,sweep_riblt_n100000_sim90_t5
sweep_riblt_n100000_sim90_t5,1,1.936899022,riblt,5,0.9,sweep_riblt_n100000_sim90_t5
sweep_merkle_n100000_sim90_t1,1,0.700592239,merkle,1,0.9,sweep_merkle_n100000_sim90_t1
sweep_merkle_n100000_sim90_t1,1,0.735566593,merkle,1,0.9,sweep_merkle_n100000_sim90_t1
sweep_merkle_n100000_sim90_t2,1,0.652700044,merkle,2,0.9,sweep_merkle_n100000_sim90_t2
sweep_merkle_n100000_sim90_t2,1,0.700517861,merkle,2,0.9,sweep_merkle_n100000_sim90_t2
sweep_merkle_n100000_sim90_t3,1,0.600637833,merkle,3,0.9,sweep_merkle_n100000_sim90_t3
sweep_merkle_n100000_sim90_t3,1,0.66791134,merkle,3,0.9,sweep_merkle_n100000_sim90_t3
sweep_merkle_n100000_sim90_t4,1,0.602942807,merkle,4,0.9,sweep_merkle_n100000_sim90_t4
sweep_merkle_n100000_sim90_t4,1,0.618012043,merkle,4,0.9,sweep_merkle_n100000_sim90_t4
sweep_merkle_n100000_sim90_t5,1,0.574374786,merkle,5,0.9,sweep_merkle_n100000_sim90_t5
sweep_merkle_n100000_sim90_t5,1,0.622904777,merkle,5,0.9,sweep_merkle_n100000_sim90_t5
sweep_rbf_riblt_n100000_sim90_t1,1,2.366418124,rbf_riblt,1,0.9,sweep_rbf_riblt_n100000_sim90_t1
sweep_rbf_riblt_n100000_sim90_t1,1,2.54060992,rbf_riblt,1,0.9,sweep_rbf_riblt_n100000_sim90_t1
sweep_rbf_riblt_n100000_sim90_t2,1,2.590058824,rbf_riblt,2,0.9,sweep_rbf_riblt_n100000_sim90_t2
sweep_rbf_riblt_n100000_sim90_t2,1,2.512189973,rbf_riblt,2,0.9,sweep_rbf_riblt_n100000_sim90_t2
sweep_rbf_riblt_n100000_sim90_t3,1,2.730234569,rbf_riblt,3,0.9,sweep_rbf_riblt_n100000_sim90_t3
sweep_rbf_riblt_n100000_sim90_t3,1,2.655411008,rbf_riblt,3,0.9,sweep_rbf_riblt_n100000_sim90_t3
sweep_rbf_riblt_n100000_sim90_t4,1,2.339674804,rbf_riblt,4,0.9,sweep_rbf_riblt_n100000_sim90_t4
sweep_rbf_riblt_n100000_sim90_t4,1,2.223596061,rbf_riblt,4,0.9,sweep_rbf_riblt_n100000_sim90_t4
sweep_rbf_riblt_n100000_sim90_t5,1,3.370977616,rbf_riblt,5,0.9,sweep_rbf_riblt_n100000_sim90_t5
sweep_rbf_riblt_n100000_sim90_t5,1,3.214012801,rbf_riblt,5,0.9,sweep_rbf_riblt_n100000_sim90_t5
sweep_riblt_n100000_sim95_t1,1,1.708646163,riblt,1,0.95,sweep_riblt_n100000_sim95_t1
sweep_riblt_n100000_sim95_t1,1,1.703598733,riblt,1,0.95,sweep_riblt_n100000_sim95_t1
sweep_riblt_n100000_sim95_t2,1,1.61277698,riblt,2,0.95,sweep_riblt_n100000_sim95_t2
sweep_riblt_n100000_sim95_t2,1,1.609545842,riblt,2,0.95,sweep_riblt_n100000_sim95_t2
sweep_riblt_n100000_sim95_t3,1,1.5638583270000002,riblt,3,0.95,sweep_riblt_n100000_sim95_t3
sweep_riblt_n100000_sim95_t3,1,1.677068971,riblt,3,0.95,sweep_riblt_n100000_sim95_t3
sweep_riblt_n100000_sim95_t4,1,1.5389117209999998,riblt,4,0.95,sweep_riblt_n100000_sim95_t4
sweep_riblt_n100000_sim95_t4,1,1.602067667,riblt,4,0.95,sweep_riblt_n100000_sim95_t4
sweep_riblt_n100000_sim95_t5,1,1.621670447,riblt,5,0.95,sweep_riblt_n100000_sim95_t5
sweep_riblt_n100000_sim95_t5,1,1.646506571,riblt,5,0.95,sweep_riblt_n100000_sim95_t5
sweep_merkle_n100000_sim95_t1,1,0.550413868,merkle,1,0.95,sweep_merkle_n100000_sim95_t1
sweep_merkle_n100000_sim95_t1,1,0.53779669,merkle,1,0.95,sweep_merkle_n100000_sim95_t1
sweep_merkle_n100000_sim95_t2,1,0.552013306,merkle,2,0.95,sweep_merkle_n100000_sim95_t2
sweep_merkle_n100000_sim95_t2,1,0.569012677,merkle,2,0.95,sweep_merkle_n100000_sim95_t2
sweep_merkle_n100000_sim95_t3,1,0.557656134,merkle,3,0.95,sweep_merkle_n100000_sim95_t3
sweep_merkle_n100000_sim95_t3,1,0.579959114,merkle,3,0.95,sweep_merkle_n100000_sim95_t3
sweep_merkle_n100000_sim95_t4,1,0.552607379,merkle,4,0.95,sweep_merkle_n100000_sim95_t4
sweep_merkle_n100000_sim95_t4,1,0.578524505,merkle,4,0.95,sweep_merkle_n100000_sim95_t4
sweep_merkle_n100000_sim95_t5,1,0.547114641,merkle,5,0.95,sweep_merkle_n100000_sim95_t5
sweep_merkle_n100000_sim95_t5,1,0.564346025,merkle,5,0.95,sweep_merkle_n100000_sim95_t5
sweep_rbf_riblt_n100000_sim95_t1,1,2.018482457,rbf_riblt,1,0.95,sweep_rbf_riblt_n100000_sim95_t1
sweep_rbf_riblt_n100000_sim95_t1,1,2.210354725,rbf_riblt,1,0.95,sweep_rbf_riblt_n100000_sim95_t1
sweep_rbf_riblt_n100000_sim95_t2,1,2.187700939,rbf_riblt,2,0.95,sweep_rbf_riblt_n100000_sim95_t2
sweep_rbf_riblt_n100000_sim95_t2,1,2.356247962,rbf_riblt,2,0.95,sweep_rbf_riblt_n100000_sim95_t2
sweep_rbf_riblt_n100000_sim95_t3,1,2.323269678,rbf_riblt,3,0.95,sweep_rbf_riblt_n100000_sim95_t3
sweep_rbf_riblt_n100000_sim95_t3,1,2.255242369,rbf_riblt,3,0.95,sweep_rbf_riblt_n100000_sim95_t3
sweep_rbf_riblt_n100000_sim95_t4,1,2.221977386,rbf_riblt,4,0.95,sweep_rbf_riblt_n100000_sim95_t4
sweep_rbf_riblt_n100000_sim95_t4,1,2.091166104,rbf_riblt,4,0.95,sweep_rbf_riblt_n100000_sim95_t4
sweep_rbf_riblt_n100000_sim95_t5,1,2.166502241,rbf_riblt,5,0.95,sweep_rbf_riblt_n100000_sim95_t5
sweep_rbf_riblt_n100000_sim95_t5,1,2.054504597,rbf_riblt,5,0.95,sweep_rbf_riblt_n100000_sim95_t5
sweep_riblt_n100000_sim97_t1,1,1.537034859,riblt,1,0.97,sweep_riblt_n100000_sim97_t1
sweep_riblt_n100000_sim97_t1,1,1.54079742,riblt,1,0.97,sweep_riblt_n100000_sim97_t1
sweep_riblt_n100000_sim97_t2,1,1.848234904,riblt,2,0.97,sweep_riblt_n100000_sim97_t2
sweep_riblt_n100000_sim97_t2,1,1.900677058,riblt,2,0.97,sweep_riblt_n100000_sim97_t2
sweep_riblt_n100000_sim97_t3,1,1.607025346,riblt,3,0.97,sweep_riblt_n100000_sim97_t3
sweep_riblt_n100000_sim97_t3,1,1.64524865,riblt,3,0.97,sweep_riblt_n100000_sim97_t3
sweep_riblt_n100000_sim97_t4,1,1.406422776,riblt,4,0.97,sweep_riblt_n100000_sim97_t4
sweep_riblt_n100000_sim97_t4,1,1.417961675,riblt,4,0.97,sweep_riblt_n100000_sim97_t4
sweep_riblt_n100000_sim97_t5,1,1.666369646,riblt,5,0.97,sweep_riblt_n100000_sim97_t5
sweep_riblt_n100000_sim97_t5,1,1.697833081,riblt,5,0.97,sweep_riblt_n100000_sim97_t5
sweep_merkle_n100000_sim97_t1,1,0.544141375,merkle,1,0.97,sweep_merkle_n100000_sim97_t1
sweep_merkle_n100000_sim97_t1,1,0.625150296,merkle,1,0.97,sweep_merkle_n100000_sim97_t1
sweep_merkle_n100000_sim97_t2,1,0.49628584,merkle,2,0.97,sweep_merkle_n100000_sim97_t2
sweep_merkle_n100000_sim97_t2,1,0.51757221,merkle,2,0.97,sweep_merkle_n100000_sim97_t2
sweep_merkle_n100000_sim97_t3,1,0.493025789,merkle,3,0.97,sweep_merkle_n100000_sim97_t3
sweep_merkle_n100000_sim97_t3,1,0.55368987,merkle,3,0.97,sweep_merkle_n100000_sim97_t3
sweep_merkle_n100000_sim97_t4,1,0.500177538,merkle,4,0.97,sweep_merkle_n100000_sim97_t4
sweep_merkle_n100000_sim97_t4,1,0.513907429,merkle,4,0.97,sweep_merkle_n100000_sim97_t4
sweep_merkle_n100000_sim97_t5,1,0.541955277,merkle,5,0.97,sweep_merkle_n100000_sim97_t5
sweep_merkle_n100000_sim97_t5,1,0.541351429,merkle,5,0.97,sweep_merkle_n100000_sim97_t5
sweep_rbf_riblt_n100000_sim97_t1,1,2.04460486,rbf_riblt,1,0.97,sweep_rbf_riblt_n100000_sim97_t1
sweep_rbf_riblt_n100000_sim97_t1,1,2.162012064,rbf_riblt,1,0.97,sweep_rbf_riblt_n100000_sim97_t1
sweep_rbf_riblt_n100000_sim97_t2,1,2.310778995,rbf_riblt,2,0.97,sweep_rbf_riblt_n100000_sim97_t2
sweep_rbf_riblt_n100000_sim97_t2,1,2.20809259,rbf_riblt,2,0.97,sweep_rbf_riblt_n100000_sim97_t2
sweep_rbf_riblt_n100000_sim97_t3,1,1.954501702,rbf_riblt,3,0.97,sweep_rbf_riblt_n100000_sim97_t3
sweep_rbf_riblt_n100000_sim97_t3,1,2.092244598,rbf_riblt,3,0.97,sweep_rbf_riblt_n100000_sim97_t3
sweep_rbf_riblt_n100000_sim97_t4,1,2.149004208,rbf_riblt,4,0.97,sweep_rbf_riblt_n100000_sim97_t4
sweep_rbf_riblt_n100000_sim97_t4,1,2.08540267,rbf_riblt,4,0.97,sweep_rbf_riblt_n100000_sim97_t4
sweep_rbf_riblt_n100000_sim97_t5,1,1.993773754,rbf_riblt,5,0.97,sweep_rbf_riblt_n100000_sim97_t5
sweep_rbf_riblt_n100000_sim97_t5,1,2.127243899,rbf_riblt,5,0.97,sweep_rbf_riblt_n100000_sim97_t5
sweep_riblt_n100000_sim99_t1,1,1.200784328,riblt,1,0.99,sweep_riblt_n100000_sim99_t1
sweep_riblt_n100000_sim99_t1,1,1.270032466,riblt,1,0.99,sweep_riblt_n100000_sim99_t1
sweep_riblt_n100000_sim99_t2,1,1.248205246,riblt,2,0.99,sweep_riblt_n100000_sim99_t2
sweep_riblt_n100000_sim99_t2,1,1.291938472,riblt,2,0.99,sweep_riblt_n100000_sim99_t2
sweep_riblt_n100000_sim99_t3,1,1.192742387,riblt,3,0.99,sweep_riblt_n100000_sim99_t3
sweep_riblt_n100000_sim99_t3,1,1.196049792,riblt,3,0.99,sweep_riblt_n100000_sim99_t3
sweep_riblt_n100000_sim99_t4,1,1.218076274,riblt,4,0.99,sweep_riblt_n100000_sim99_t4
sweep_riblt_n100000_sim99_t4,1,1.243002214,riblt,4,0.99,sweep_riblt_n100000_sim99_t4
sweep_riblt_n100000_sim99_t5,1,1.222218006,riblt,5,0.99,sweep_riblt_n100000_sim99_t5
sweep_riblt_n100000_sim99_t5,1,1.314916687,riblt,5,0.99,sweep_riblt_n100000_sim99_t5
sweep_merkle_n100000_sim99_t1,1,0.557388263,merkle,1,0.99,sweep_merkle_n100000_sim99_t1
sweep_merkle_n100000_sim99_t1,1,0.539844338,merkle,1,0.99,sweep_merkle_n100000_sim99_t1
sweep_merkle_n100000_sim99_t2,1,0.479164471,merkle,2,0.99,sweep_merkle_n100000_sim99_t2
sweep_merkle_n100000_sim99_t2,1,0.484778943,merkle,2,0.99,sweep_merkle_n100000_sim99_t2
