run_dir,iteration,bloom_slices,protocol,trial,similarity,run_id
sweep_rbf_riblt_n100000_sim97_t17,1,1,rbf_riblt,17,0.97,sweep_rbf_riblt_n100000_sim97_t17
sweep_rbf_riblt_n100000_sim97_t17,1,1,rbf_riblt,17,0.97,sweep_rbf_riblt_n100000_sim97_t17
sweep_rbf_riblt_n100000_sim97_t18,1,1,rbf_riblt,18,0.97,sweep_rbf_riblt_n100000_sim97_t18
sweep_rbf_riblt_n100000_sim97_t18,1,1,rbf_riblt,18,0.97,sweep_rbf_riblt_n100000_sim97_t18
sweep_rbf_riblt_n100000_sim97_t19,1,1,rbf_riblt,19,0.97,sweep_rbf_riblt_n100000_sim97_t19
sweep_rbf_riblt_n100000_sim97_t19,1,1,rbf_riblt,19,0.97,sweep_rbf_riblt_n100000_sim97_t19
sweep_rbf_riblt_n100000_sim97_t20,1,1,rbf_riblt,20,0.97,sweep_rbf_riblt_n100000_sim97_t20
sweep_rbf_riblt_n100000_sim97_t20,1,1,rbf_riblt,20,0.97,sweep_rbf_riblt_n100000_sim97_t20
sweep_rbf_riblt_n100000_sim97_t21,1,1,rbf_riblt,21,0.97,sweep_rbf_riblt_n100000_sim97_t21
sweep_rbf_riblt_n100000_sim97_t21,1,1,rbf_riblt,21,0.97,sweep_rbf_riblt_n100000_sim97_t21
sweep_rbf_riblt_n100000_sim97_t22,1,1,rbf_riblt,22,0.97,sweep_rbf_riblt_n100000_sim97_t22
sweep_rbf_riblt_n100000_sim97_t22,1,1,rbf_riblt,22,0.97,sweep_rbf_riblt_n100000_sim97_t22
sweep_rbf_riblt_n100000_sim97_t23,1,1,rbf_riblt,23,0.97,sweep_rbf_riblt_n100000_sim97_t23
sweep_rbf_riblt_n100000_sim97_t23,1,1,rbf_riblt,23,0.97,sweep_rbf_riblt_n100000_sim97_t23
sweep_rbf_riblt_n100000_sim97_t24,1,1,rbf_riblt,24,0.97,sweep_rbf_riblt_n100000_sim97_t24
sweep_rbf_riblt_n100000_sim97_t24,1,1,rbf_riblt,24,0.97,sweep_rbf_riblt_n100000_sim97_t24
sweep_rbf_riblt_n100000_sim97_t25,1,1,rbf_riblt,25,0.97,sweep_rbf_riblt_n100000_sim97_t25
sweep_rbf_riblt_n100000_sim97_t25,1,1,rbf_riblt,25,0.97,sweep_rbf_riblt_n100000_sim97_t25
sweep_rbf_riblt_n100000_sim97_t26,1,1,rbf_riblt,26,0.97,sweep_rbf_riblt_n100000_sim97_t26
sweep_rbf_riblt_n100000_sim97_t26,1,1,rbf_riblt,26,0.97,sweep_rbf_riblt_n100000_sim97_t26
sweep_rbf_riblt_n100000_sim97_t27,1,1,rbf_riblt,27,0.97,sweep_rbf_riblt_n100000_sim97_t27
sweep_rbf_riblt_n100000_sim97_t27,1,1,rbf_riblt,27,0.97,sweep_rbf_riblt_n100000_sim97_t27
sweep_rbf_riblt_n100000_sim97_t28,1,1,rbf_riblt,28,0.97,sweep_rbf_riblt_n100000_sim97_t28
sweep_rbf_riblt_n100000_sim97_t28,1,1,rbf_riblt,28,0.97,sweep_rbf_riblt_n100000_sim97_t28
sweep_rbf_riblt_n100000_sim97_t29,1,1,rbf_riblt,29,0.97,sweep_rbf_riblt_n100000_sim97_t29
sweep_rbf_riblt_n100000_sim97_t29,1,1,rbf_riblt,29,0.97,sweep_rbf_riblt_n100000_sim97_t29
sweep_rbf_riblt_n100000_sim97_t30,1,1,rbf_riblt,30,0.97,sweep_rbf_riblt_n100000_sim97_t30
sweep_rbf_riblt_n100000_sim97_t30,1,1,rbf_riblt,30,0.97,sweep_rbf_riblt_n100000_sim97_t30
sweep_rbf_riblt_n100000_sim99_t1,1,1,rbf_riblt,1,0.99,sweep_rbf_riblt_n100000_sim99_t1
sweep_rbf_riblt_n100000_sim99_t1,1,1,rbf_riblt,1,0.99,sweep_rbf_riblt_n100000_sim99_t1
sweep_rbf_riblt_n100000_sim99_t2,1,1,rbf_riblt,2,0.99,sweep_rbf_riblt_n100000_sim99_t2
sweep_rbf_riblt_n100000_sim99_t2,1,1,rbf_riblt,2,0.99,sweep_rbf_riblt_n100000_sim99_t2
sweep_rbf_riblt_n100000_sim99_t3,1,1,rbf_riblt,3,0.99,sweep_rbf_riblt_n100000_sim99_t3
sweep_rbf_riblt_n100000_sim99_t3,1,1,rbf_riblt,3,0.99,sweep_rbf_riblt_n100000_sim99_t3
sweep_rbf_riblt_n100000_sim99_t4,1,1,rbf_riblt,4,0.99,sweep_rbf_riblt_n100000_sim99_t4
sweep_rbf_riblt_n100000_sim99_t4,1,1,rbf_riblt,4,0.99,sweep_rbf_riblt_n100000_sim99_t4
sweep_rbf_riblt_n100000_sim99_t5,1,1,rbf_riblt,5,0.99,sweep_rbf_riblt_n100000_sim99_t5
sweep_rbf_riblt_n100000_sim99_t5,1,1,rbf_riblt,5,0.99,sweep_rbf_riblt_n100000_sim99_t5
sweep_rbf_riblt_n100000_sim99_t6,1,1,rbf_riblt,6,0.99,sweep_rbf_riblt_n100000_sim99_t6
sweep_rbf_riblt_n100000_sim99_t6,1,1,rbf_riblt,6,0.99,sweep_rbf_riblt_n100000_sim99_t6
sweep_rbf_riblt_n100000_sim99_t7,1,1,rbf_riblt,7,0.99,sweep_rbf_riblt_n100000_sim99_t7
sweep_rbf_riblt_n100000_sim99_t7,1,1,rbf_riblt,7,0.99,sweep_rbf_riblt_n100000_sim99_t7
sweep_rbf_riblt_n100000_sim99_t8,1,1,rbf_riblt,8,0.99,sweep_rbf_riblt_n100000_sim99_t8
sweep_rbf_riblt_n100000_sim99_t8,1,1,rbf_riblt,8,0.99,sweep_rbf_riblt_n100000_sim99_t8
sweep_rbf_riblt_n100000_sim99_t9,1,1,rbf_riblt,9,0.99,sweep_rbf_riblt_n100000_sim99_t9
sweep_rbf_riblt_n100000_sim99_t9,1,1,rbf_riblt,9,0.99,sweep_rbf_riblt_n100000_sim99_t9
sweep_rbf_riblt_n100000_sim99_t10,1,1,rbf_riblt,10,0.99,sweep_rbf_riblt_n100000_sim99_t10
sweep_rbf_riblt_n100000_sim99_t10,1,1,rbf_riblt,10,0.99,sweep_rbf_riblt_n100000_sim99_t10
sweep_rbf_riblt_n100000_sim99_t11,1,1,rbf_riblt,11,0.99,sweep_rbf_riblt_n100000_sim99_t11
sweep_rbf_riblt_n100000_sim99_t11,1,1,rbf_riblt,11,0.99,sweep_rbf_riblt_n100000_sim99_t11
sweep_rbf_riblt_n100000_sim99_t12,1,1,rbf_riblt,12,0.99,sweep_rbf_riblt_n100000_sim99_t12
sweep_rbf_riblt_n100000_sim99_t12,1,1,rbf_riblt,12,0.99,sweep_rbf_riblt_n100000_sim99_t12
sweep_rbf_riblt_n100000_sim99_t13,1,1,rbf_riblt,13,0.99,sweep_rbf_riblt_n100000_sim99_t13
sweep_rbf_riblt_n100000_sim99_t13,1,1,rbf_riblt,13,0.99,sweep_rbf_riblt_n100000_sim99_t13
sweep_rbf_riblt_n100000_sim99_t14,1,1,rbf_riblt,14,0.99,sweep_rbf_riblt_n100000_sim99_t14
sweep_rbf_riblt_n100000_sim99_t14,1,1,rbf_riblt,14,0.99,sweep_rbf_riblt_n100000_sim99_t14
sweep_rbf_riblt_n100000_sim99_t15,1,1,rbf_riblt,15,0.99,sweep_rbf_riblt_n100000_sim99_t15
sweep_rbf_riblt_n100000_sim99_t15,1,1,rbf_riblt,15,0.99,sweep_rbf_riblt_n100000_sim99_t15
sweep_rbf_riblt_n100000_sim99_t16,1,1,rbf_riblt,16,0.99,sweep_rbf_riblt_n100000_sim99_t16
sweep_rbf_riblt_n100000_sim99_t16,1,1,rbf_riblt,16,0.99,sweep_rbf_riblt_n100000_sim99_t16
sweep_rbf_riblt_n100000_sim99_t17,1,1,rbf_riblt,17,0.99,sweep_rbf_riblt_n100000_sim99_t17
sweep_rbf_riblt_n100000_sim99_t17,1,1,rbf_riblt,17,0.99,sweep_rbf_riblt_n100000_sim99_t17
sweep_rbf_riblt_n100000_sim99_t18,1,1,rbf_riblt,18,0.99,sweep_rbf_riblt_n100000_sim99_t18
sweep_rbf_riblt_n100000_sim99_t18,1,1,rbf_riblt,18,0.99,sweep_rbf_riblt_n100000_sim99_t18
sweep_rbf_riblt_n100000_sim99_t19,1,1,rbf_riblt,19,0.99,sweep_rbf_riblt_n100000_sim99_t19
sweep_rbf_riblt_n100000_sim99_t19,1,1,rbf_riblt,19,0.99,sweep_rbf_riblt_n100000_sim99_t19
sweep_rbf_riblt_n100000_sim99_t20,1,1,rbf_riblt,20,0.99,sweep_rbf_riblt_n100000_sim99_t20
sweep_rbf_riblt_n100000_sim99_t20,1,1,rbf_riblt,20,0.99,sweep_rbf_riblt_n100000_sim99_t20
sweep_rbf_riblt_n100000_sim99_t21,1,1,rbf_riblt,21,0.99,sweep_rbf_riblt_n100000_sim99_t21
sweep_rbf_riblt_n100000_sim99_t21,1,1,rbf_riblt,21,0.99,sweep_rbf_riblt_n100000_sim99_t21
sweep_rbf_riblt_n100000_sim99_t22,1,1,rbf_riblt,22,0.99,sweep_rbf_riblt_n100000_sim99_t22
sweep_rbf_riblt_n100000_sim99_t22,1,1,rbf_riblt,22,0.99,sweep_rbf_riblt_n100000_sim99_t22
sweep_rbf_riblt_n100000_sim99_t23,1,1,rbf_riblt,23,0.99,sweep_rbf_riblt_n100000_sim99_t23
sweep_rbf_riblt_n100000_sim99_t23,1,1,rbf_riblt,23,0.99,sweep_rbf_riblt_n100000_sim99_t23
sweep_rbf_riblt_n100000_sim99_t24,1,1,rbf_riblt,24,0.99,sweep_rbf_riblt_n100000_sim99_t24
sweep_rbf_riblt_n100000_sim99_t24,1,1,rbf_riblt,24,0.99,sweep_rbf_riblt_n100000_sim99_t24
sweep_rbf_riblt_n100000_sim99_t25,1,1,rbf_riblt,25,0.99,sweep_rbf_riblt_n100000_sim99_t25
sweep_rbf_riblt_n100000_sim99_t25,1,1,rbf_riblt,25,0.99,sweep_rbf_riblt_n100000_sim99_t25
sweep_rbf_riblt_n100000_sim99_t26,1,1,rbf_riblt,26,0.99,sweep_rbf_riblt_n100000_sim99_t26
sweep_rbf_riblt_n100000_sim99_t26,1,1,rbf_riblt,26,0.99,sweep_rbf_riblt_n100000_sim99_t26
sweep_rbf_riblt_n100000_sim99_t27,1,1,rbf_riblt,27,0.99,sweep_rbf_riblt_n100000_sim99_t27
sweep_rbf_riblt_n100000_sim99_t27,1,1,rbf_riblt,27,0.99,sweep_rbf_riblt_n100000_sim99_t27
sweep_rbf_riblt_n100000_sim99_t28,1,1,rbf_riblt,28,0.99,sweep_rbf_riblt_n100000_sim99_t28
sweep_rbf_riblt_n100000_sim99_t28,1,1,rbf_riblt,28,0.99,sweep_rbf_riblt_n100000_sim99_t28
sweep_rbf_riblt_n100000_sim99_t29,1,1,rbf_riblt,29,0.99,sweep_rbf_riblt_n100000_sim99_t29
sweep_rbf_riblt_n100000_sim99_t29,1,1,rbf_riblt,29,0.99,sweep_rbf_riblt_n100000_sim99_t29
sweep_rbf_riblt_n100000_sim99_t30,1,1,rbf_riblt,30,0.99,sweep_rbf_riblt_n100000_sim99_t30
sweep_rbf_riblt_n100000_sim99_t30,1,1,rbf_riblt,30,0.99,sweep_rbf_riblt_n100000_sim99_t30
sweep_rbf_riblt_n100000_sim100_t1,1,1,rbf_riblt,1,1,sweep_rbf_riblt_n100000_sim100_t1
sweep_rbf_riblt_n100000_sim100_t1,1,1,rbf_riblt,1,1,sweep_rbf_riblt_n100000_sim100_t1
sweep_rbf_riblt_n100000_sim100_t2,1,1,rbf_riblt,2,1,sweep_rbf_riblt_n100000_sim100_t2
sweep_rbf_riblt_n100000_sim100_t2,1,1,rbf_riblt,2,1,sweep_rbf_riblt_n100000_sim100_t2
sweep_rbf_riblt_n100000_sim100_t3,1,1,rbf_riblt,3,1,sweep_rbf_riblt_n100000_sim100_t3
sweep_rbf_riblt_n100000_sim100_t3,1,1,rbf_riblt,3,1,sweep_rbf_riblt_n100000_sim100_t3
sweep_rbf_riblt_n100000_sim100_t4,1,1,rbf_riblt,4,1,sweep_rbf_riblt_n100000_sim100_t4
sweep_rbf_riblt_n100000_sim100_t4,1,1,rbf_riblt,4,1,sweep_rbf_riblt_n100000_sim100_t4
sweep_rbf_riblt_n100000_sim100_t5,1,1,rbf_riblt,5,1,sweep_rbf_riblt_n100000_sim100_t5
sweep_rbf_riblt_n100000_sim100_t5,1,1,rbf_riblt,5,1,sweep_rbf_riblt_n100000_sim100_t5
sweep_rbf_riblt_n100000_sim100_t6,1,1,rbf_riblt,6,1,sweep_rbf_riblt_n100000_sim100_t6
sweep_rbf_riblt_n100000_sim100_t6,1,1,rbf_riblt,6,1,sweep_rbf_riblt_n100000_sim100_t6
sweep_rbf_riblt_n100000_sim100_t7,1,1,rbf_riblt,7,1,sweep_rbf_riblt_n100000_sim100_t7
sweep_rbf_riblt_n100000_sim100_t7,1,1,rbf_riblt,7,1,sweep_rbf_riblt_n100000_sim100_t7
sweep_rbf_riblt_n100000_sim100_t8,1,1,rbf_riblt,8,1,sweep_rbf_riblt_n100000_sim100_t8
sweep_rbf_riblt_n100000_sim100_t8,1,1,rbf_riblt,8,1,sweep_rbf_riblt_n100000_sim100_t8
sweep_rbf_riblt_n100000_sim100_t9,1,1,rbf_riblt,9,1,sweep_rbf_riblt_n100000_sim100_t9
sweep_rbf_riblt_n100000_sim100_t9,1,1,rbf_riblt,9,1,sweep_rbf_riblt_n100000_sim100_t9
sweep_rbf_riblt_n100000_sim100_t10,1,1,rbf_riblt,10,1,sweep_rbf_riblt_n100000_sim100_t10
sweep_rbf_riblt_n100000_sim100_t10,1,1,rbf_riblt,10,1,sweep_rbf_riblt_n100000_sim100_t10
sweep_rbf_riblt_n100000_sim100_t11,1,1,rbf_riblt,11,1,sweep_rbf_riblt_n100000_sim100_t11
sweep_rbf_riblt_n100000_sim100_t11,1,1,rbf_riblt,11,1,sweep_rbf_riblt_n100000_sim100_t11
sweep_rbf_riblt_n100000_sim100_t12,1,1,rbf_riblt,12,1,sweep_rbf_riblt_n100000_sim100_t12
sweep_rbf_riblt_n100000_sim100_t12,1,1,rbf_riblt,12,1,sweep_rbf_riblt_n100000_sim100_t12
sweep_rbf_riblt_n100000_sim100_t13,1,1,rbf_riblt,13,1,sweep_rbf_riblt_n100000_sim100_t13
sweep_rbf_riblt_n100000_sim100_t13,1,1,rbf_riblt,13,1,sweep_rbf_riblt_n100000_sim100_t13
sweep_rbf_riblt_n100000_sim100_t14,1,1,rbf_riblt,14,1,sweep_rbf_riblt_n100000_sim100_t14
sweep_rbf_riblt_n100000_sim100_t14,1,1,rbf_riblt,14,1,sweep_rbf_riblt_n100000_sim100_t14
sweep_rbf_riblt_n100000_sim100_t15,1,1,rbf_riblt,15,1,sweep_rbf_riblt_n100000_sim100_t15
sweep_rbf_riblt_n100000_sim100_t15,1,1,rbf_riblt,15,1,sweep_rbf_riblt_n100000_sim100_t15
sweep_rbf_riblt_n100000_sim100_t16,1,1,rbf_riblt,16,1,sweep_rbf_riblt_n100000_sim100_t16
sweep_rbf_riblt_n100000_sim100_t16,1,1,rbf_riblt,16,1,sweep_rbf_riblt_n100000_sim100_t16
sweep_rbf_riblt_n100000_sim100_t17,1,1,rbf_riblt,17,1,sweep_rbf_riblt_n100000_sim100_t17
sweep_rbf_riblt_n100000_sim100_t17,1,1,rbf_riblt,17,1,sweep_rbf_riblt_n100000_sim100_t17
sweep_rbf_riblt_n100000_sim100_t18,1,1,rbf_riblt,18,1,sweep_rbf_riblt_n100000_sim100_t18
sweep_rbf_riblt_n100000_sim100_t18,1,1,rbf_riblt,18,1,sweep_rbf_riblt_n100000_sim100_t18
sweep_rbf_riblt_n100000_sim100_t19,1,1,rbf_riblt,19,1,sweep_rbf_riblt_n100000_sim100_t19
sweep_rbf_riblt_n100000_sim100_t19,1,1,rbf_riblt,19,1,sweep_rbf_riblt_n100000_sim100_t19
sweep_rbf_riblt_n100000_sim100_t20,1,1,rbf_riblt,20,1,sweep_rbf_riblt_n100000_sim100_t20
sweep_rbf_riblt_n100000_sim100_t20,1,1,rbf_riblt,20,1,sweep_rbf_riblt_n100000_sim100_t20
sweep_rbf_riblt_n100000_sim100_t21,1,1,rbf_riblt,21,1,sweep_rbf_riblt_n100000_sim100_t21
sweep_rbf_riblt_n100000_sim100_t21,1,1,rbf_riblt,21,1,sweep_rbf_riblt_n100000_sim100_t21
sweep_rbf_riblt_n100000_sim100_t22,1,1,rbf_riblt,22,1,sweep_rbf_riblt_n100000_sim100_t22
sweep_rbf_riblt_n100000_sim100_t22,1,1,rbf_riblt,22,1,sweep_rbf_riblt_n100000_sim100_t22
sweep_rbf_riblt_n100000_sim100_t23,1,1,rbf_riblt,23,1,sweep_rbf_riblt_n100000_sim100_t23
sweep_rbf_riblt_n100000_sim100_t23,1,1,rbf_riblt,23,1,sweep_rbf_riblt_n100000_sim100_t23
sweep_rbf_riblt_n100000_sim100_t24,1,1,rbf_riblt,24,1,sweep_rbf_riblt_n100000_sim100_t24
sweep_rbf_riblt_n100000_sim100_t24,1,1,rbf_riblt,24,1,sweep_rbf_riblt_n100000_sim100_t24
sweep_rbf_riblt_n100000_sim100_t25,1,1,rbf_riblt,25,1,sweep_rbf_riblt_n100000_sim100_t25
sweep_rbf_riblt_n100000_sim100_t25,1,1,rbf_riblt,25,1,sweep_rbf_riblt_n100000_sim100_t25
sweep_rbf_riblt_n100000_sim100_t26,1,1,rbf_riblt,26,1,sweep_rbf_riblt_n100000_sim100_t26
sweep_rbf_riblt_n100000_sim100_t26,1,1,rbf_riblt,26,1,sweep_rbf_riblt_n100000_sim100_t26
sweep_rbf_riblt_n100000_sim100_t27,1,1,rbf_riblt,27,1,sweep_rbf_riblt_n100000_sim100_t27
sweep_rbf_riblt_n100000_sim100_t27,1,1,rbf_riblt,27,1,sweep_rbf_riblt_n100000_sim100_t27
sweep_rbf_riblt_n100000_sim100_t28,1,1,rbf_riblt,28,1,sweep_rbf_riblt_n100000_sim100_t28
sweep_rbf_riblt_n100000_sim100_t28,1,1,rbf_riblt,28,1,sweep_rbf_riblt_n100000_sim100_t28
sweep_rbf_riblt_n100000_sim100_t29,1,1,rbf_riblt,29,1,sweep_rbf_riblt_n100000_sim100_t29
sweep_rbf_riblt_n100000_sim100_t29,1,1,rbf_riblt,29,1,sweep_rbf_riblt_n100000_sim100_t29
sweep_rbf_riblt_n100000_sim100_t30,1,1,rbf_riblt,30,1,sweep_rbf_riblt_n100000_sim100_t30
sweep_rbf_riblt_n100000_sim100_t30,1,1,rbf_riblt,30,1,sweep_rbf_riblt_n100000_sim100_t30
