run_id,protocol,trial,similarity,iteration,cpu_round_seconds,similarity_numeric,cpu_round_ms
sweep_rbf_riblt_n100000_sim100_t24,rbf_riblt,24,1,1,1.47001,1.0,1470.01
sweep_rbf_riblt_n100000_sim100_t25,rbf_riblt,25,1,1,1.455064,1.0,1455.0639999999999
sweep_rbf_riblt_n100000_sim100_t26,rbf_riblt,26,1,1,1.472711,1.0,1472.711
sweep_rbf_riblt_n100000_sim100_t27,rbf_riblt,27,1,1,1.674097,1.0,1674.097
sweep_rbf_riblt_n100000_sim100_t28,rbf_riblt,28,1,1,1.294796,1.0,1294.796
sweep_rbf_riblt_n100000_sim100_t29,rbf_riblt,29,1,1,1.516319,1.0,1516.319
sweep_rbf_riblt_n100000_sim100_t3,rbf_riblt,3,1,1,1.406893,1.0,1406.893
sweep_rbf_riblt_n100000_sim100_t30,rbf_riblt,30,1,1,1.470748,1.0,1470.748
sweep_rbf_riblt_n100000_sim100_t4,rbf_riblt,4,1,1,1.357433,1.0,1357.433
sweep_rbf_riblt_n100000_sim100_t5,rbf_riblt,5,1,1,1.444795,1.0,1444.795
sweep_rbf_riblt_n100000_sim100_t6,rbf_riblt,6,1,1,1.403659,1.0,1403.6589999999999
sweep_rbf_riblt_n100000_sim100_t7,rbf_riblt,7,1,1,1.419125,1.0,1419.125
sweep_rbf_riblt_n100000_sim100_t8,rbf_riblt,8,1,1,1.414663,1.0,1414.663
sweep_rbf_riblt_n100000_sim100_t9,rbf_riblt,9,1,1,1.460878,1.0,1460.878
sweep_rbf_riblt_n100000_sim10_t1,rbf_riblt,1,0.1,1,2.292826,0.1,2292.826
sweep_rbf_riblt_n100000_sim10_t10,rbf_riblt,10,0.1,1,2.227168,0.1,2227.1679999999997
sweep_rbf_riblt_n100000_sim10_t11,rbf_riblt,11,0.1,1,1.871461,0.1,1871.461
sweep_rbf_riblt_n100000_sim10_t12,rbf_riblt,12,0.1,1,2.233765,0.1,2233.765
sweep_rbf_riblt_n100000_sim10_t13,rbf_riblt,13,0.1,1,2.180814,0.1,2180.814
sweep_rbf_riblt_n100000_sim10_t14,rbf_riblt,14,0.1,1,2.18278,0.1,2182.78
sweep_rbf_riblt_n100000_sim10_t15,rbf_riblt,15,0.1,1,2.22588,0.1,2225.88
sweep_rbf_riblt_n100000_sim10_t16,rbf_riblt,16,0.1,1,1.855234,0.1,1855.2340000000002
sweep_rbf_riblt_n100000_sim10_t17,rbf_riblt,17,0.1,1,2.202198,0.1,2202.1980000000003
sweep_rbf_riblt_n100000_sim10_t18,rbf_riblt,18,0.1,1,1.808156,0.1,1808.1560000000002
sweep_rbf_riblt_n100000_sim10_t19,rbf_riblt,19,0.1,1,2.1068,0.1,2106.7999999999997
sweep_rbf_riblt_n100000_sim10_t2,rbf_riblt,2,0.1,1,1.850926,0.1,1850.9260000000002
sweep_rbf_riblt_n100000_sim10_t20,rbf_riblt,20,0.1,1,1.898954,0.1,1898.954
sweep_rbf_riblt_n100000_sim10_t21,rbf_riblt,21,0.1,1,2.1935,0.1,2193.5
sweep_rbf_riblt_n100000_sim10_t22,rbf_riblt,22,0.1,1,2.254013,0.1,2254.013
sweep_rbf_riblt_n100000_sim10_t23,rbf_riblt,23,0.1,1,2.1876610000000003,0.1,2187.6610000000005
sweep_rbf_riblt_n100000_sim10_t24,rbf_riblt,24,0.1,1,2.176243,0.1,2176.243
sweep_rbf_riblt_n100000_sim10_t25,rbf_riblt,25,0.1,1,2.141306,0.1,2141.306
sweep_rbf_riblt_n100000_sim10_t26,rbf_riblt,26,0.1,1,2.164213,0.1,2164.213
sweep_rbf_riblt_n100000_sim10_t27,rbf_riblt,27,0.1,1,2.219796,0.1,2219.7960000000003
sweep_rbf_riblt_n100000_sim10_t28,rbf_riblt,28,0.1,1,2.227785,0.1,2227.785
sweep_rbf_riblt_n100000_sim10_t29,rbf_riblt,29,0.1,1,1.918669,0.1,1918.6689999999999
sweep_rbf_riblt_n100000_sim10_t3,rbf_riblt,3,0.1,1,2.18889,0.1,2188.89
sweep_rbf_riblt_n100000_sim10_t30,rbf_riblt,30,0.1,1,2.068848,0.1,2068.848
sweep_rbf_riblt_n100000_sim10_t4,rbf_riblt,4,0.1,1,2.283371,0.1,2283.3709999999996
sweep_rbf_riblt_n100000_sim10_t5,rbf_riblt,5,0.1,1,2.17255,0.1,2172.55
sweep_rbf_riblt_n100000_sim10_t6,rbf_riblt,6,0.1,1,1.895793,0.1,1895.7930000000001
sweep_rbf_riblt_n100000_sim10_t7,rbf_riblt,7,0.1,1,2.281041,0.1,2281.041
sweep_rbf_riblt_n100000_sim10_t8,rbf_riblt,8,0.1,1,2.316301,0.1,2316.3010000000004
sweep_rbf_riblt_n100000_sim10_t9,rbf_riblt,9,0.1,1,2.3240540000000003,0.1,2324.054
sweep_rbf_riblt_n100000_sim20_t1,rbf_riblt,1,0.2,1,2.4645020000000004,0.2,2464.5020000000004
sweep_rbf_riblt_n100000_sim20_t10,rbf_riblt,10,0.2,1,2.536074,0.2,2536.074
sweep_rbf_riblt_n100000_sim20_t11,rbf_riblt,11,0.2,1,2.52104,0.2,2521.04
sweep_rbf_riblt_n100000_sim20_t12,rbf_riblt,12,0.2,1,2.486156,0.2,2486.156
sweep_rbf_riblt_n100000_sim20_t13,rbf_riblt,13,0.2,1,2.190369,0.2,2190.369
sweep_rbf_riblt_n100000_sim20_t14,rbf_riblt,14,0.2,1,2.0884210000000003,0.2,2088.4210000000003
sweep_rbf_riblt_n100000_sim20_t15,rbf_riblt,15,0.2,1,2.430523,0.2,2430.523
sweep_rbf_riblt_n100000_sim20_t16,rbf_riblt,16,0.2,1,2.166658,0.2,2166.658
sweep_rbf_riblt_n100000_sim20_t17,rbf_riblt,17,0.2,1,2.190726,0.2,2190.726
sweep_rbf_riblt_n100000_sim20_t18,rbf_riblt,18,0.2,1,2.4734510000000003,0.2,2473.4510000000005
sweep_rbf_riblt_n100000_sim20_t19,rbf_riblt,19,0.2,1,2.383466,0.2,2383.466
sweep_rbf_riblt_n100000_sim20_t2,rbf_riblt,2,0.2,1,2.139621,0.2,2139.621
sweep_rbf_riblt_n100000_sim20_t20,rbf_riblt,20,0.2,1,2.508607,0.2,2508.607
sweep_rbf_riblt_n100000_sim20_t21,rbf_riblt,21,0.2,1,2.422336,0.2,2422.3360000000002
sweep_rbf_riblt_n100000_sim20_t22,rbf_riblt,22,0.2,1,2.482076,0.2,2482.076
sweep_rbf_riblt_n100000_sim20_t23,rbf_riblt,23,0.2,1,2.4447520000000003,0.2,2444.7520000000004
sweep_rbf_riblt_n100000_sim20_t24,rbf_riblt,24,0.2,1,2.166555,0.2,2166.555
sweep_rbf_riblt_n100000_sim20_t25,rbf_riblt,25,0.2,1,2.220829,0.2,2220.829
sweep_rbf_riblt_n100000_sim20_t26,rbf_riblt,26,0.2,1,2.570515,0.2,2570.515
sweep_rbf_riblt_n100000_sim20_t27,rbf_riblt,27,0.2,1,2.5943880000000004,0.2,2594.3880000000004
sweep_rbf_riblt_n100000_sim20_t28,rbf_riblt,28,0.2,1,2.497442,0.2,2497.442
sweep_rbf_riblt_n100000_sim20_t29,rbf_riblt,29,0.2,1,2.591351,0.2,2591.351
sweep_rbf_riblt_n100000_sim20_t3,rbf_riblt,3,0.2,1,2.190151,0.2,2190.1510000000003
sweep_rbf_riblt_n100000_sim20_t30,rbf_riblt,30,0.2,1,2.136571,0.2,2136.571
sweep_rbf_riblt_n100000_sim20_t4,rbf_riblt,4,0.2,1,2.426515,0.2,2426.5150000000003
sweep_rbf_riblt_n100000_sim20_t5,rbf_riblt,5,0.2,1,2.546298,0.2,2546.2980000000002
sweep_rbf_riblt_n100000_sim20_t6,rbf_riblt,6,0.2,1,2.2757590000000003,0.2,2275.7590000000005
sweep_rbf_riblt_n100000_sim20_t7,rbf_riblt,7,0.2,1,2.422715,0.2,2422.715
sweep_rbf_riblt_n100000_sim20_t8,rbf_riblt,8,0.2,1,2.459101,0.2,2459.101
sweep_rbf_riblt_n100000_sim20_t9,rbf_riblt,9,0.2,1,2.557614,0.2,2557.614
sweep_rbf_riblt_n100000_sim30_t1,rbf_riblt,1,0.3,1,2.681919,0.3,2681.9190000000003
sweep_rbf_riblt_n100000_sim30_t10,rbf_riblt,10,0.3,1,2.74393,0.3,2743.9300000000003
sweep_rbf_riblt_n100000_sim30_t11,rbf_riblt,11,0.3,1,2.447169,0.3,2447.1690000000003
sweep_rbf_riblt_n100000_sim30_t12,rbf_riblt,12,0.3,1,2.422605,0.3,2422.605
sweep_rbf_riblt_n100000_sim30_t13,rbf_riblt,13,0.3,1,2.65719,0.3,2657.19
sweep_rbf_riblt_n100000_sim30_t14,rbf_riblt,14,0.3,1,2.60851,0.3,2608.5099999999998
sweep_rbf_riblt_n100000_sim30_t15,rbf_riblt,15,0.3,1,2.680143,0.3,2680.143
sweep_rbf_riblt_n100000_sim30_t16,rbf_riblt,16,0.3,1,2.331419,0.3,2331.419
sweep_rbf_riblt_n100000_sim30_t17,rbf_riblt,17,0.3,1,2.254652,0.3,2254.652
sweep_rbf_riblt_n100000_sim30_t18,rbf_riblt,18,0.3,1,2.300285,0.3,2300.2850000000003
sweep_rbf_riblt_n100000_sim30_t19,rbf_riblt,19,0.3,1,2.638059,0.3,2638.059
sweep_rbf_riblt_n100000_sim30_t2,rbf_riblt,2,0.3,1,2.350332,0.3,2350.332
sweep_rbf_riblt_n100000_sim30_t20,rbf_riblt,20,0.3,1,2.621572,0.3,2621.572
sweep_rbf_riblt_n100000_sim30_t21,rbf_riblt,21,0.3,1,2.731437,0.3,2731.437
sweep_rbf_riblt_n100000_sim30_t22,rbf_riblt,22,0.3,1,2.39082,0.3,2390.82
sweep_rbf_riblt_n100000_sim30_t23,rbf_riblt,23,0.3,1,2.399018,0.3,2399.018
sweep_rbf_riblt_n100000_sim30_t24,rbf_riblt,24,0.3,1,2.5276590000000003,0.3,2527.659
sweep_rbf_riblt_n100000_sim30_t25,rbf_riblt,25,0.3,1,2.36804,0.3,2368.04
sweep_rbf_riblt_n100000_sim30_t26,rbf_riblt,26,0.3,1,2.61884,0.3,2618.84
sweep_rbf_riblt_n100000_sim30_t27,rbf_riblt,27,0.3,1,2.529557,0.3,2529.5570000000002
sweep_rbf_riblt_n100000_sim30_t28,rbf_riblt,28,0.3,1,2.55319,0.3,2553.19
sweep_rbf_riblt_n100000_sim30_t29,rbf_riblt,29,0.3,1,2.528912,0.3,2528.9120000000003
sweep_rbf_riblt_n100000_sim30_t3,rbf_riblt,3,0.3,1,2.597391,0.3,2597.391
sweep_rbf_riblt_n100000_sim30_t30,rbf_riblt,30,0.3,1,2.389391,0.3,2389.3909999999996
sweep_rbf_riblt_n100000_sim30_t4,rbf_riblt,4,0.3,1,2.398528,0.3,2398.5280000000002
sweep_rbf_riblt_n100000_sim30_t5,rbf_riblt,5,0.3,1,2.659678,0.3,2659.678
sweep_rbf_riblt_n100000_sim30_t6,rbf_riblt,6,0.3,1,2.414038,0.3,2414.038
sweep_rbf_riblt_n100000_sim30_t7,rbf_riblt,7,0.3,1,2.437335,0.3,2437.335
sweep_rbf_riblt_n100000_sim30_t8,rbf_riblt,8,0.3,1,2.644674,0.3,2644.674
sweep_rbf_riblt_n100000_sim30_t9,rbf_riblt,9,0.3,1,2.628173,0.3,2628.173
sweep_rbf_riblt_n100000_sim40_t1,rbf_riblt,1,0.4,1,2.752544,0.4,2752.544
sweep_rbf_riblt_n100000_sim40_t10,rbf_riblt,10,0.4,1,2.833766,0.4,2833.7659999999996
sweep_rbf_riblt_n100000_sim40_t11,rbf_riblt,11,0.4,1,2.7199910000000003,0.4,2719.9910000000004
sweep_rbf_riblt_n100000_sim40_t12,rbf_riblt,12,0.4,1,2.789458,0.4,2789.458
sweep_rbf_riblt_n100000_sim40_t13,rbf_riblt,13,0.4,1,2.745806,0.4,2745.806
sweep_rbf_riblt_n100000_sim40_t14,rbf_riblt,14,0.4,1,2.621846,0.4,2621.846
sweep_rbf_riblt_n100000_sim40_t15,rbf_riblt,15,0.4,1,2.433017,0.4,2433.017
sweep_rbf_riblt_n100000_sim40_t16,rbf_riblt,16,0.4,1,2.6774380000000004,0.4,2677.4380000000006
sweep_rbf_riblt_n100000_sim40_t17,rbf_riblt,17,0.4,1,2.75665,0.4,2756.65
sweep_rbf_riblt_n100000_sim40_t18,rbf_riblt,18,0.4,1,2.534269,0.4,2534.2690000000002
sweep_rbf_riblt_n100000_sim40_t19,rbf_riblt,19,0.4,1,2.936036,0.4,2936.036
sweep_rbf_riblt_n100000_sim40_t2,rbf_riblt,2,0.4,1,2.795377,0.4,2795.377
sweep_rbf_riblt_n100000_sim40_t20,rbf_riblt,20,0.4,1,2.664918,0.4,2664.918
sweep_rbf_riblt_n100000_sim40_t21,rbf_riblt,21,0.4,1,2.597225,0.4,2597.225
sweep_rbf_riblt_n100000_sim40_t22,rbf_riblt,22,0.4,1,2.805282,0.4,2805.282
sweep_rbf_riblt_n100000_sim40_t23,rbf_riblt,23,0.4,1,2.6316420000000003,0.4,2631.6420000000003
sweep_rbf_riblt_n100000_sim40_t24,rbf_riblt,24,0.4,1,2.684664,0.4,2684.664
sweep_rbf_riblt_n100000_sim40_t25,rbf_riblt,25,0.4,1,2.884275,0.4,2884.275
sweep_rbf_riblt_n100000_sim40_t26,rbf_riblt,26,0.4,1,2.63043,0.4,2630.43
sweep_rbf_riblt_n100000_sim40_t27,rbf_riblt,27,0.4,1,2.788189,0.4,2788.189
sweep_rbf_riblt_n100000_sim40_t28,rbf_riblt,28,0.4,1,2.587422,0.4,2587.422
sweep_rbf_riblt_n100000_sim40_t29,rbf_riblt,29,0.4,1,2.866367,0.4,2866.3669999999997
sweep_rbf_riblt_n100000_sim40_t3,rbf_riblt,3,0.4,1,2.793347,0.4,2793.3469999999998
sweep_rbf_riblt_n100000_sim40_t30,rbf_riblt,30,0.4,1,2.48272,0.4,2482.7200000000003
sweep_rbf_riblt_n100000_sim40_t4,rbf_riblt,4,0.4,1,2.59381,0.4,2593.81
sweep_rbf_riblt_n100000_sim40_t5,rbf_riblt,5,0.4,1,2.895316,0.4,2895.316
sweep_rbf_riblt_n100000_sim40_t6,rbf_riblt,6,0.4,1,2.856079,0.4,2856.0789999999997
sweep_rbf_riblt_n100000_sim40_t7,rbf_riblt,7,0.4,1,2.593932,0.4,2593.9320000000002
sweep_rbf_riblt_n100000_sim40_t8,rbf_riblt,8,0.4,1,2.741012,0.4,2741.012
sweep_rbf_riblt_n100000_sim40_t9,rbf_riblt,9,0.4,1,2.794081,0.4,2794.0809999999997
sweep_rbf_riblt_n100000_sim50_t1,rbf_riblt,1,0.5,1,2.926082,0.5,2926.082
sweep_rbf_riblt_n100000_sim50_t10,rbf_riblt,10,0.5,1,3.064306,0.5,3064.306
sweep_rbf_riblt_n100000_sim50_t11,rbf_riblt,11,0.5,1,2.995725,0.5,2995.7250000000004
sweep_rbf_riblt_n100000_sim50_t12,rbf_riblt,12,0.5,1,2.955329,0.5,2955.3289999999997
sweep_rbf_riblt_n100000_sim50_t13,rbf_riblt,13,0.5,1,2.904819,0.5,2904.819
sweep_rbf_riblt_n100000_sim50_t14,rbf_riblt,14,0.5,1,3.002611,0.5,3002.611
sweep_rbf_riblt_n100000_sim50_t15,rbf_riblt,15,0.5,1,2.842663,0.5,2842.663
sweep_rbf_riblt_n100000_sim50_t16,rbf_riblt,16,0.5,1,2.843704,0.5,2843.7039999999997
sweep_rbf_riblt_n100000_sim50_t17,rbf_riblt,17,0.5,1,3.093602,0.5,3093.6020000000003
sweep_rbf_riblt_n100000_sim50_t18,rbf_riblt,18,0.5,1,2.911652,0.5,2911.652
sweep_rbf_riblt_n100000_sim50_t19,rbf_riblt,19,0.5,1,2.733001,0.5,2733.0009999999997
sweep_rbf_riblt_n100000_sim50_t2,rbf_riblt,2,0.5,1,2.6932560000000003,0.5,2693.2560000000003
sweep_rbf_riblt_n100000_sim50_t20,rbf_riblt,20,0.5,1,2.97438,0.5,2974.38
sweep_rbf_riblt_n100000_sim50_t21,rbf_riblt,21,0.5,1,2.940578,0.5,2940.578
sweep_rbf_riblt_n100000_sim50_t22,rbf_riblt,22,0.5,1,2.97487,0.5,2974.8700000000003
sweep_rbf_riblt_n100000_sim50_t23,rbf_riblt,23,0.5,1,2.9241900000000003,0.5,2924.1900000000005
sweep_rbf_riblt_n100000_sim50_t24,rbf_riblt,24,0.5,1,3.046274,0.5,3046.274
sweep_rbf_riblt_n100000_sim50_t25,rbf_riblt,25,0.5,1,2.618108,0.5,2618.1079999999997
sweep_rbf_riblt_n100000_sim50_t26,rbf_riblt,26,0.5,1,2.94868,0.5,2948.68
sweep_rbf_riblt_n100000_sim50_t27,rbf_riblt,27,0.5,1,2.619187,0.5,2619.1870000000004
sweep_rbf_riblt_n100000_sim50_t28,rbf_riblt,28,0.5,1,2.978148,0.5,2978.148
sweep_rbf_riblt_n100000_sim50_t29,rbf_riblt,29,0.5,1,3.025447,0.5,3025.447
sweep_rbf_riblt_n100000_sim50_t3,rbf_riblt,3,0.5,1,2.990204,0.5,2990.2039999999997
sweep_rbf_riblt_n100000_sim50_t30,rbf_riblt,30,0.5,1,2.835798,0.5,2835.7980000000002
sweep_rbf_riblt_n100000_sim50_t4,rbf_riblt,4,0.5,1,2.998712,0.5,2998.712
sweep_rbf_riblt_n100000_sim50_t5,rbf_riblt,5,0.5,1,2.958481,0.5,2958.4809999999998
sweep_rbf_riblt_n100000_sim50_t6,rbf_riblt,6,0.5,1,2.983595,0.5,2983.5950000000003
sweep_rbf_riblt_n100000_sim50_t7,rbf_riblt,7,0.5,1,2.842846,0.5,2842.846
sweep_rbf_riblt_n100000_sim50_t8,rbf_riblt,8,0.5,1,2.753514,0.5,2753.514
sweep_rbf_riblt_n100000_sim50_t9,rbf_riblt,9,0.5,1,3.006779,0.5,3006.779
sweep_rbf_riblt_n100000_sim60_t1,rbf_riblt,1,0.6,1,2.711328,0.6,2711.328
sweep_rbf_riblt_n100000_sim60_t10,rbf_riblt,10,0.6,1,2.848158,0.6,2848.1580000000004
sweep_rbf_riblt_n100000_sim60_t11,rbf_riblt,11,0.6,1,2.779948,0.6,2779.948
sweep_rbf_riblt_n100000_sim60_t12,rbf_riblt,12,0.6,1,2.958757,0.6,2958.757
sweep_rbf_riblt_n100000_sim60_t13,rbf_riblt,13,0.6,1,2.768761,0.6,2768.761
sweep_rbf_riblt_n100000_sim60_t14,rbf_riblt,14,0.6,1,3.0149060000000003,0.6,3014.9060000000004
sweep_rbf_riblt_n100000_sim60_t15,rbf_riblt,15,0.6,1,3.048905,0.6,3048.905
sweep_rbf_riblt_n100000_sim60_t16,rbf_riblt,16,0.6,1,2.995141,0.6,2995.1409999999996
sweep_rbf_riblt_n100000_sim60_t17,rbf_riblt,17,0.6,1,2.82743,0.6,2827.4300000000003
sweep_rbf_riblt_n100000_sim60_t18,rbf_riblt,18,0.6,1,2.866846,0.6,2866.846
sweep_rbf_riblt_n100000_sim60_t19,rbf_riblt,19,0.6,1,3.009357,0.6,3009.357
sweep_rbf_riblt_n100000_sim60_t2,rbf_riblt,2,0.6,1,2.64587,0.6,2645.87
sweep_rbf_riblt_n100000_sim60_t20,rbf_riblt,20,0.6,1,3.118118,0.6,3118.118
sweep_rbf_riblt_n100000_sim60_t21,rbf_riblt,21,0.6,1,3.01126,0.6,3011.26
sweep_rbf_riblt_n100000_sim60_t22,rbf_riblt,22,0.6,1,2.974018,0.6,2974.018
sweep_rbf_riblt_n100000_sim60_t23,rbf_riblt,23,0.6,1,2.989488,0.6,2989.4880000000003
sweep_rbf_riblt_n100000_sim60_t24,rbf_riblt,24,0.6,1,3.0534280000000003,0.6,3053.4280000000003
sweep_rbf_riblt_n100000_sim60_t25,rbf_riblt,25,0.6,1,2.870832,0.6,2870.832
sweep_rbf_riblt_n100000_sim60_t26,rbf_riblt,26,0.6,1,2.751569,0.6,2751.569
sweep_rbf_riblt_n100000_sim60_t27,rbf_riblt,27,0.6,1,3.102898,0.6,3102.898
sweep_rbf_riblt_n100000_sim60_t28,rbf_riblt,28,0.6,1,2.823016,0.6,2823.016
sweep_rbf_riblt_n100000_sim60_t29,rbf_riblt,29,0.6,1,2.920527,0.6,2920.527
sweep_rbf_riblt_n100000_sim60_t3,rbf_riblt,3,0.6,1,2.717573,0.6,2717.573
sweep_rbf_riblt_n100000_sim60_t30,rbf_riblt,30,0.6,1,2.925132,0.6,2925.132
sweep_rbf_riblt_n100000_sim60_t4,rbf_riblt,4,0.6,1,2.839071,0.6,2839.071
sweep_rbf_riblt_n100000_sim60_t5,rbf_riblt,5,0.6,1,2.864911,0.6,2864.911
sweep_rbf_riblt_n100000_sim60_t6,rbf_riblt,6,0.6,1,2.94286,0.6,2942.86
sweep_rbf_riblt_n100000_sim60_t7,rbf_riblt,7,0.6,1,2.85407,0.6,2854.07
sweep_rbf_riblt_n100000_sim60_t8,rbf_riblt,8,0.6,1,3.12206,0.6,3122.06
sweep_rbf_riblt_n100000_sim60_t9,rbf_riblt,9,0.6,1,2.79992,0.6,2799.92
sweep_rbf_riblt_n100000_sim70_t1,rbf_riblt,1,0.7,1,3.213204,0.7,3213.204
sweep_rbf_riblt_n100000_sim70_t10,rbf_riblt,10,0.7,1,2.837545,0.7,2837.545
sweep_rbf_riblt_n100000_sim70_t11,rbf_riblt,11,0.7,1,3.111827,0.7,3111.8269999999998
sweep_rbf_riblt_n100000_sim70_t12,rbf_riblt,12,0.7,1,2.972169,0.7,2972.169
sweep_rbf_riblt_n100000_sim70_t13,rbf_riblt,13,0.7,1,2.971372,0.7,2971.3720000000003
sweep_rbf_riblt_n100000_sim70_t14,rbf_riblt,14,0.7,1,3.0253870000000003,0.7,3025.387
sweep_rbf_riblt_n100000_sim70_t15,rbf_riblt,15,0.7,1,2.817329,0.7,2817.329
sweep_rbf_riblt_n100000_sim70_t16,rbf_riblt,16,0.7,1,2.863155,0.7,2863.1549999999997
sweep_rbf_riblt_n100000_sim70_t17,rbf_riblt,17,0.7,1,2.907362,0.7,2907.362
sweep_rbf_riblt_n100000_sim70_t18,rbf_riblt,18,0.7,1,2.984781,0.7,2984.781
sweep_rbf_riblt_n100000_sim70_t19,rbf_riblt,19,0.7,1,2.943207,0.7,2943.2070000000003
sweep_rbf_riblt_n100000_sim70_t2,rbf_riblt,2,0.7,1,3.10798,0.7,3107.98
sweep_rbf_riblt_n100000_sim70_t20,rbf_riblt,20,0.7,1,2.846235,0.7,2846.235
sweep_rbf_riblt_n100000_sim70_t21,rbf_riblt,21,0.7,1,2.955062,0.7,2955.062
sweep_rbf_riblt_n100000_sim70_t22,rbf_riblt,22,0.7,1,2.871983,0.7,2871.983
sweep_rbf_riblt_n100000_sim70_t23,rbf_riblt,23,0.7,1,3.070612,0.7,3070.612
sweep_rbf_riblt_n100000_sim70_t24,rbf_riblt,24,0.7,1,3.019688,0.7,3019.688
sweep_rbf_riblt_n100000_sim70_t25,rbf_riblt,25,0.7,1,3.1394580000000003,0.7,3139.458
sweep_rbf_riblt_n100000_sim70_t26,rbf_riblt,26,0.7,1,2.857303,0.7,2857.303
sweep_rbf_riblt_n100000_sim70_t27,rbf_riblt,27,0.7,1,2.986789,0.7,2986.7889999999998
sweep_rbf_riblt_n100000_sim70_t28,rbf_riblt,28,0.7,1,3.130128,0.7,3130.128
sweep_rbf_riblt_n100000_sim70_t29,rbf_riblt,29,0.7,1,3.007172,0.7,3007.172
sweep_rbf_riblt_n100000_sim70_t3,rbf_riblt,3,0.7,1,3.032045,0.7,3032.045
sweep_rbf_riblt_n100000_sim70_t30,rbf_riblt,30,0.7,1,2.895089,0.7,2895.089
sweep_rbf_riblt_n100000_sim70_t4,rbf_riblt,4,0.7,1,3.118934,0.7,3118.9339999999997
sweep_rbf_riblt_n100000_sim70_t5,rbf_riblt,5,0.7,1,3.051915,0.7,3051.915
sweep_rbf_riblt_n100000_sim70_t6,rbf_riblt,6,0.7,1,2.851453,0.7,2851.453
sweep_rbf_riblt_n100000_sim70_t7,rbf_riblt,7,0.7,1,2.92801,0.7,2928.01
sweep_rbf_riblt_n100000_sim70_t8,rbf_riblt,8,0.7,1,3.021468,0.7,3021.468
sweep_rbf_riblt_n100000_sim70_t9,rbf_riblt,9,0.7,1,3.027532,0.7,3027.5319999999997
sweep_rbf_riblt_n100000_sim75_t1,rbf_riblt,1,0.75,1,3.017818,0.75,3017.818
sweep_rbf_riblt_n100000_sim75_t10,rbf_riblt,10,0.75,1,2.793946,0.75,2793.946
sweep_rbf_riblt_n100000_sim75_t11,rbf_riblt,11,0.75,1,2.769391,0.75,2769.391
sweep_rbf_riblt_n100000_sim75_t12,rbf_riblt,12,0.75,1,2.87821,0.75,2878.21
sweep_rbf_riblt_n100000_sim75_t13,rbf_riblt,13,0.75,1,3.110591,0.75,3110.591
sweep_rbf_riblt_n100000_sim75_t14,rbf_riblt,14,0.75,1,3.138869,0.75,3138.869
sweep_rbf_riblt_n100000_sim75_t15,rbf_riblt,15,0.75,1,2.909615,0.75,2909.6150000000002
sweep_rbf_riblt_n100000_sim75_t16,rbf_riblt,16,0.75,1,3.025577,0.75,3025.577
sweep_rbf_riblt_n100000_sim75_t17,rbf_riblt,17,0.75,1,3.005017,0.75,3005.017
sweep_rbf_riblt_n100000_sim75_t18,rbf_riblt,18,0.75,1,2.961958,0.75,2961.958
sweep_rbf_riblt_n100000_sim75_t19,rbf_riblt,19,0.75,1,2.981847,0.75,2981.847
sweep_rbf_riblt_n100000_sim75_t2,rbf_riblt,2,0.75,1,3.162146,0.75,3162.1459999999997
sweep_rbf_riblt_n100000_sim75_t20,rbf_riblt,20,0.75,1,3.081498,0.75,3081.498
sweep_rbf_riblt_n100000_sim75_t21,rbf_riblt,21,0.75,1,2.898911,0.75,2898.911
sweep_rbf_riblt_n100000_sim75_t22,rbf_riblt,22,0.75,1,2.833297,0.75,2833.297
sweep_rbf_riblt_n100000_sim75_t23,rbf_riblt,23,0.75,1,2.89651,0.75,2896.51
sweep_rbf_riblt_n100000_sim75_t24,rbf_riblt,24,0.75,1,2.995119,0.75,2995.1189999999997
sweep_rbf_riblt_n100000_sim75_t25,rbf_riblt,25,0.75,1,2.9107460000000005,0.75,2910.7460000000005
sweep_rbf_riblt_n100000_sim75_t26,rbf_riblt,26,0.75,1,2.787833,0.75,2787.833
sweep_rbf_riblt_n100000_sim75_t27,rbf_riblt,27,0.75,1,2.839076,0.75,2839.076
sweep_rbf_riblt_n100000_sim75_t28,rbf_riblt,28,0.75,1,2.949649,0.75,2949.649
sweep_rbf_riblt_n100000_sim75_t29,rbf_riblt,29,0.75,1,2.880038,0.75,2880.038
sweep_rbf_riblt_n100000_sim75_t3,rbf_riblt,3,0.75,1,2.885816,0.75,2885.8160000000003
sweep_rbf_riblt_n100000_sim75_t30,rbf_riblt,30,0.75,1,3.138545,0.75,3138.545
sweep_rbf_riblt_n100000_sim75_t4,rbf_riblt,4,0.75,1,3.012093,0.75,3012.0930000000003
sweep_rbf_riblt_n100000_sim75_t5,rbf_riblt,5,0.75,1,3.0157490000000005,0.75,3015.7490000000003
sweep_rbf_riblt_n100000_sim75_t6,rbf_riblt,6,0.75,1,3.076922,0.75,3076.922
sweep_rbf_riblt_n100000_sim75_t7,rbf_riblt,7,0.75,1,3.110463,0.75,3110.463
sweep_rbf_riblt_n100000_sim75_t8,rbf_riblt,8,0.75,1,3.024556,0.75,3024.556
sweep_rbf_riblt_n100000_sim75_t9,rbf_riblt,9,0.75,1,2.832329,0.75,2832.329
sweep_rbf_riblt_n100000_sim80_t1,rbf_riblt,1,0.8,1,2.77509,0.8,2775.09
sweep_rbf_riblt_n100000_sim80_t10,rbf_riblt,10,0.8,1,2.914088,0.8,2914.088
