run_id,protocol,trial,similarity,iteration,rss_memory_bytes,similarity_numeric,rss_memory_mb
sweep_rbf_riblt_n100000_sim85_t10,rbf_riblt,10,0.85,1,140152832,0.85,133.66015625
sweep_rbf_riblt_n100000_sim85_t11,rbf_riblt,11,0.85,1,126083072,0.85,120.2421875
sweep_rbf_riblt_n100000_sim85_t12,rbf_riblt,12,0.85,1,115421184,0.85,110.07421875
sweep_rbf_riblt_n100000_sim85_t13,rbf_riblt,13,0.85,1,122998784,0.85,117.30078125
sweep_rbf_riblt_n100000_sim85_t14,rbf_riblt,14,0.85,1,133926912,0.85,127.72265625
sweep_rbf_riblt_n100000_sim85_t15,rbf_riblt,15,0.85,1,125095936,0.85,119.30078125
sweep_rbf_riblt_n100000_sim85_t16,rbf_riblt,16,0.85,1,118996992,0.85,113.484375
sweep_rbf_riblt_n100000_sim85_t17,rbf_riblt,17,0.85,1,116785152,0.85,111.375
sweep_rbf_riblt_n100000_sim85_t18,rbf_riblt,18,0.85,1,122040320,0.85,116.38671875
sweep_rbf_riblt_n100000_sim85_t19,rbf_riblt,19,0.85,1,119365632,0.85,113.8359375
sweep_rbf_riblt_n100000_sim85_t2,rbf_riblt,2,0.85,1,137981952,0.85,131.58984375
sweep_rbf_riblt_n100000_sim85_t20,rbf_riblt,20,0.85,1,135086080,0.85,128.828125
sweep_rbf_riblt_n100000_sim85_t21,rbf_riblt,21,0.85,1,133615616,0.85,127.42578125
sweep_rbf_riblt_n100000_sim85_t22,rbf_riblt,22,0.85,1,122667008,0.85,116.984375
sweep_rbf_riblt_n100000_sim85_t23,rbf_riblt,23,0.85,1,119808000,0.85,114.2578125
sweep_rbf_riblt_n100000_sim85_t24,rbf_riblt,24,0.85,1,133951488,0.85,127.74609375
sweep_rbf_riblt_n100000_sim85_t25,rbf_riblt,25,0.85,1,118870016,0.85,113.36328125
sweep_rbf_riblt_n100000_sim85_t26,rbf_riblt,26,0.85,1,134434816,0.85,128.20703125
sweep_rbf_riblt_n100000_sim85_t27,rbf_riblt,27,0.85,1,133255168,0.85,127.08203125
sweep_rbf_riblt_n100000_sim85_t28,rbf_riblt,28,0.85,1,119894016,0.85,114.33984375
sweep_rbf_riblt_n100000_sim85_t29,rbf_riblt,29,0.85,1,122650624,0.85,116.96875
sweep_rbf_riblt_n100000_sim85_t3,rbf_riblt,3,0.85,1,124604416,0.85,118.83203125
sweep_rbf_riblt_n100000_sim85_t30,rbf_riblt,30,0.85,1,140054528,0.85,133.56640625
sweep_rbf_riblt_n100000_sim85_t4,rbf_riblt,4,0.85,1,131563520,0.85,125.46875
sweep_rbf_riblt_n100000_sim85_t5,rbf_riblt,5,0.85,1,136994816,0.85,130.6484375
sweep_rbf_riblt_n100000_sim85_t6,rbf_riblt,6,0.85,1,129511424,0.85,123.51171875
sweep_rbf_riblt_n100000_sim85_t7,rbf_riblt,7,0.85,1,137420800,0.85,131.0546875
sweep_rbf_riblt_n100000_sim85_t8,rbf_riblt,8,0.85,1,139956224,0.85,133.47265625
sweep_rbf_riblt_n100000_sim85_t9,rbf_riblt,9,0.85,1,138022912,0.85,131.62890625
sweep_rbf_riblt_n100000_sim90_t1,rbf_riblt,1,0.9,1,145215488,0.9,138.48828125
sweep_rbf_riblt_n100000_sim90_t10,rbf_riblt,10,0.9,1,133603328,0.9,127.4140625
sweep_rbf_riblt_n100000_sim90_t11,rbf_riblt,11,0.9,1,134500352,0.9,128.26953125
sweep_rbf_riblt_n100000_sim90_t12,rbf_riblt,12,0.9,1,137019392,0.9,130.671875
sweep_rbf_riblt_n100000_sim90_t13,rbf_riblt,13,0.9,1,114016256,0.9,108.734375
sweep_rbf_riblt_n100000_sim90_t14,rbf_riblt,14,0.9,1,116056064,0.9,110.6796875
sweep_rbf_riblt_n100000_sim90_t15,rbf_riblt,15,0.9,1,153858048,0.9,146.73046875
sweep_rbf_riblt_n100000_sim90_t16,rbf_riblt,16,0.9,1,117227520,0.9,111.796875
sweep_rbf_riblt_n100000_sim90_t17,rbf_riblt,17,0.9,1,116146176,0.9,110.765625
sweep_rbf_riblt_n100000_sim90_t18,rbf_riblt,18,0.9,1,131612672,0.9,125.515625
sweep_rbf_riblt_n100000_sim90_t19,rbf_riblt,19,0.9,1,115015680,0.9,109.6875
sweep_rbf_riblt_n100000_sim90_t2,rbf_riblt,2,0.9,1,154189824,0.9,147.046875
sweep_rbf_riblt_n100000_sim90_t20,rbf_riblt,20,0.9,1,114761728,0.9,109.4453125
sweep_rbf_riblt_n100000_sim90_t21,rbf_riblt,21,0.9,1,132472832,0.9,126.3359375
sweep_rbf_riblt_n100000_sim90_t22,rbf_riblt,22,0.9,1,120557568,0.9,114.97265625
sweep_rbf_riblt_n100000_sim90_t23,rbf_riblt,23,0.9,1,151875584,0.9,144.83984375
sweep_rbf_riblt_n100000_sim90_t24,rbf_riblt,24,0.9,1,115843072,0.9,110.4765625
sweep_rbf_riblt_n100000_sim90_t25,rbf_riblt,25,0.9,1,119443456,0.9,113.91015625
sweep_rbf_riblt_n100000_sim90_t26,rbf_riblt,26,0.9,1,120934400,0.9,115.33203125
sweep_rbf_riblt_n100000_sim90_t27,rbf_riblt,27,0.9,1,129695744,0.9,123.6875
sweep_rbf_riblt_n100000_sim90_t28,rbf_riblt,28,0.9,1,128942080,0.9,122.96875
sweep_rbf_riblt_n100000_sim90_t29,rbf_riblt,29,0.9,1,115482624,0.9,110.1328125
sweep_rbf_riblt_n100000_sim90_t3,rbf_riblt,3,0.9,1,123113472,0.9,117.41015625
sweep_rbf_riblt_n100000_sim90_t30,rbf_riblt,30,0.9,1,115691520,0.9,110.33203125
sweep_rbf_riblt_n100000_sim90_t4,rbf_riblt,4,0.9,1,128593920,0.9,122.63671875
sweep_rbf_riblt_n100000_sim90_t5,rbf_riblt,5,0.9,1,133251072,0.9,127.078125
sweep_rbf_riblt_n100000_sim90_t6,rbf_riblt,6,0.9,1,127041536,0.9,121.15625
sweep_rbf_riblt_n100000_sim90_t7,rbf_riblt,7,0.9,1,150663168,0.9,143.68359375
sweep_rbf_riblt_n100000_sim90_t8,rbf_riblt,8,0.9,1,124166144,0.9,118.4140625
sweep_rbf_riblt_n100000_sim90_t9,rbf_riblt,9,0.9,1,152850432,0.9,145.76953125
sweep_rbf_riblt_n100000_sim95_t1,rbf_riblt,1,0.95,1,147480576,0.95,140.6484375
sweep_rbf_riblt_n100000_sim95_t10,rbf_riblt,10,0.95,1,118915072,0.95,113.40625
sweep_rbf_riblt_n100000_sim95_t11,rbf_riblt,11,0.95,1,112893952,0.95,107.6640625
sweep_rbf_riblt_n100000_sim95_t12,rbf_riblt,12,0.95,1,112070656,0.95,106.87890625
sweep_rbf_riblt_n100000_sim95_t13,rbf_riblt,13,0.95,1,114577408,0.95,109.26953125
sweep_rbf_riblt_n100000_sim95_t14,rbf_riblt,14,0.95,1,112840704,0.95,107.61328125
sweep_rbf_riblt_n100000_sim95_t15,rbf_riblt,15,0.95,1,112852992,0.95,107.625
sweep_rbf_riblt_n100000_sim95_t16,rbf_riblt,16,0.95,1,116162560,0.95,110.78125
sweep_rbf_riblt_n100000_sim95_t17,rbf_riblt,17,0.95,1,113639424,0.95,108.375
sweep_rbf_riblt_n100000_sim95_t18,rbf_riblt,18,0.95,1,115552256,0.95,110.19921875
sweep_rbf_riblt_n100000_sim95_t19,rbf_riblt,19,0.95,1,112467968,0.95,107.2578125
sweep_rbf_riblt_n100000_sim95_t2,rbf_riblt,2,0.95,1,146632704,0.95,139.83984375
sweep_rbf_riblt_n100000_sim95_t20,rbf_riblt,20,0.95,1,116199424,0.95,110.81640625
sweep_rbf_riblt_n100000_sim95_t21,rbf_riblt,21,0.95,1,115539968,0.95,110.1875
sweep_rbf_riblt_n100000_sim95_t22,rbf_riblt,22,0.95,1,117198848,0.95,111.76953125
sweep_rbf_riblt_n100000_sim95_t23,rbf_riblt,23,0.95,1,112115712,0.95,106.921875
sweep_rbf_riblt_n100000_sim95_t24,rbf_riblt,24,0.95,1,116023296,0.95,110.6484375
sweep_rbf_riblt_n100000_sim95_t25,rbf_riblt,25,0.95,1,112685056,0.95,107.46484375
sweep_rbf_riblt_n100000_sim95_t26,rbf_riblt,26,0.95,1,113262592,0.95,108.015625
sweep_rbf_riblt_n100000_sim95_t27,rbf_riblt,27,0.95,1,114282496,0.95,108.98828125
sweep_rbf_riblt_n100000_sim95_t28,rbf_riblt,28,0.95,1,113557504,0.95,108.296875
sweep_rbf_riblt_n100000_sim95_t29,rbf_riblt,29,0.95,1,113647616,0.95,108.3828125
sweep_rbf_riblt_n100000_sim95_t3,rbf_riblt,3,0.95,1,125140992,0.95,119.34375
sweep_rbf_riblt_n100000_sim95_t30,rbf_riblt,30,0.95,1,116019200,0.95,110.64453125
sweep_rbf_riblt_n100000_sim95_t4,rbf_riblt,4,0.95,1,124276736,0.95,118.51953125
sweep_rbf_riblt_n100000_sim95_t5,rbf_riblt,5,0.95,1,123371520,0.95,117.65625
sweep_rbf_riblt_n100000_sim95_t6,rbf_riblt,6,0.95,1,145477632,0.95,138.73828125
sweep_rbf_riblt_n100000_sim95_t7,rbf_riblt,7,0.95,1,119488512,0.95,113.953125
sweep_rbf_riblt_n100000_sim95_t8,rbf_riblt,8,0.95,1,124735488,0.95,118.95703125
sweep_rbf_riblt_n100000_sim95_t9,rbf_riblt,9,0.95,1,125607936,0.95,119.7890625
sweep_rbf_riblt_n100000_sim97_t1,rbf_riblt,1,0.97,1,140488704,0.97,133.98046875
sweep_rbf_riblt_n100000_sim97_t10,rbf_riblt,10,0.97,1,127975424,0.97,122.046875
sweep_rbf_riblt_n100000_sim97_t11,rbf_riblt,11,0.97,1,137809920,0.97,131.42578125
sweep_rbf_riblt_n100000_sim97_t12,rbf_riblt,12,0.97,1,139272192,0.97,132.8203125
sweep_rbf_riblt_n100000_sim97_t13,rbf_riblt,13,0.97,1,139010048,0.97,132.5703125
sweep_rbf_riblt_n100000_sim97_t14,rbf_riblt,14,0.97,1,144379904,0.97,137.69140625
sweep_rbf_riblt_n100000_sim97_t15,rbf_riblt,15,0.97,1,139354112,0.97,132.8984375
sweep_rbf_riblt_n100000_sim97_t16,rbf_riblt,16,0.97,1,146649088,0.97,139.85546875
sweep_rbf_riblt_n100000_sim97_t17,rbf_riblt,17,0.97,1,115257344,0.97,109.91796875
sweep_rbf_riblt_n100000_sim97_t18,rbf_riblt,18,0.97,1,141029376,0.97,134.49609375
sweep_rbf_riblt_n100000_sim97_t19,rbf_riblt,19,0.97,1,133677056,0.97,127.484375
sweep_rbf_riblt_n100000_sim97_t2,rbf_riblt,2,0.97,1,133025792,0.97,126.86328125
sweep_rbf_riblt_n100000_sim97_t20,rbf_riblt,20,0.97,1,124174336,0.97,118.421875
sweep_rbf_riblt_n100000_sim97_t21,rbf_riblt,21,0.97,1,122925056,0.97,117.23046875
sweep_rbf_riblt_n100000_sim97_t22,rbf_riblt,22,0.97,1,138149888,0.97,131.75
sweep_rbf_riblt_n100000_sim97_t23,rbf_riblt,23,0.97,1,139771904,0.97,133.296875
sweep_rbf_riblt_n100000_sim97_t24,rbf_riblt,24,0.97,1,145350656,0.97,138.6171875
sweep_rbf_riblt_n100000_sim97_t25,rbf_riblt,25,0.97,1,152973312,0.97,145.88671875
sweep_rbf_riblt_n100000_sim97_t26,rbf_riblt,26,0.97,1,122290176,0.97,116.625
sweep_rbf_riblt_n100000_sim97_t27,rbf_riblt,27,0.97,1,125255680,0.97,119.453125
sweep_rbf_riblt_n100000_sim97_t28,rbf_riblt,28,0.97,1,118374400,0.97,112.890625
sweep_rbf_riblt_n100000_sim97_t29,rbf_riblt,29,0.97,1,122613760,0.97,116.93359375
sweep_rbf_riblt_n100000_sim97_t3,rbf_riblt,3,0.97,1,145068032,0.97,138.34765625
sweep_rbf_riblt_n100000_sim97_t30,rbf_riblt,30,0.97,1,154062848,0.97,146.92578125
sweep_rbf_riblt_n100000_sim97_t4,rbf_riblt,4,0.97,1,144306176,0.97,137.62109375
sweep_rbf_riblt_n100000_sim97_t5,rbf_riblt,5,0.97,1,138981376,0.97,132.54296875
sweep_rbf_riblt_n100000_sim97_t6,rbf_riblt,6,0.97,1,133414912,0.97,127.234375
sweep_rbf_riblt_n100000_sim97_t7,rbf_riblt,7,0.97,1,144297984,0.97,137.61328125
sweep_rbf_riblt_n100000_sim97_t8,rbf_riblt,8,0.97,1,138981376,0.97,132.54296875
sweep_rbf_riblt_n100000_sim97_t9,rbf_riblt,9,0.97,1,144916480,0.97,138.203125
sweep_rbf_riblt_n100000_sim99_t1,rbf_riblt,1,0.99,1,142708736,0.99,136.09765625
sweep_rbf_riblt_n100000_sim99_t10,rbf_riblt,10,0.99,1,142934016,0.99,136.3125
sweep_rbf_riblt_n100000_sim99_t11,rbf_riblt,11,0.99,1,131239936,0.99,125.16015625
sweep_rbf_riblt_n100000_sim99_t12,rbf_riblt,12,0.99,1,150654976,0.99,143.67578125
sweep_rbf_riblt_n100000_sim99_t13,rbf_riblt,13,0.99,1,135790592,0.99,129.5
sweep_rbf_riblt_n100000_sim99_t14,rbf_riblt,14,0.99,1,115474432,0.99,110.125
sweep_rbf_riblt_n100000_sim99_t15,rbf_riblt,15,0.99,1,137207808,0.99,130.8515625
sweep_rbf_riblt_n100000_sim99_t16,rbf_riblt,16,0.99,1,143167488,0.99,136.53515625
sweep_rbf_riblt_n100000_sim99_t17,rbf_riblt,17,0.99,1,133324800,0.99,127.1484375
sweep_rbf_riblt_n100000_sim99_t18,rbf_riblt,18,0.99,1,116662272,0.99,111.2578125
sweep_rbf_riblt_n100000_sim99_t19,rbf_riblt,19,0.99,1,137019392,0.99,130.671875
sweep_rbf_riblt_n100000_sim99_t2,rbf_riblt,2,0.99,1,114937856,0.99,109.61328125
sweep_rbf_riblt_n100000_sim99_t20,rbf_riblt,20,0.99,1,142176256,0.99,135.58984375
sweep_rbf_riblt_n100000_sim99_t21,rbf_riblt,21,0.99,1,135782400,0.99,129.4921875
sweep_rbf_riblt_n100000_sim99_t22,rbf_riblt,22,0.99,1,136671232,0.99,130.33984375
sweep_rbf_riblt_n100000_sim99_t23,rbf_riblt,23,0.99,1,136925184,0.99,130.58203125
sweep_rbf_riblt_n100000_sim99_t24,rbf_riblt,24,0.99,1,156377088,0.99,149.1328125
sweep_rbf_riblt_n100000_sim99_t25,rbf_riblt,25,0.99,1,135843840,0.99,129.55078125
sweep_rbf_riblt_n100000_sim99_t26,rbf_riblt,26,0.99,1,141725696,0.99,135.16015625
sweep_rbf_riblt_n100000_sim99_t27,rbf_riblt,27,0.99,1,136617984,0.99,130.2890625
sweep_rbf_riblt_n100000_sim99_t28,rbf_riblt,28,0.99,1,121057280,0.99,115.44921875
sweep_rbf_riblt_n100000_sim99_t29,rbf_riblt,29,0.99,1,121212928,0.99,115.59765625
sweep_rbf_riblt_n100000_sim99_t3,rbf_riblt,3,0.99,1,142163968,0.99,135.578125
sweep_rbf_riblt_n100000_sim99_t30,rbf_riblt,30,0.99,1,141459456,0.99,134.90625
sweep_rbf_riblt_n100000_sim99_t4,rbf_riblt,4,0.99,1,137347072,0.99,130.984375
sweep_rbf_riblt_n100000_sim99_t5,rbf_riblt,5,0.99,1,136704000,0.99,130.37109375
sweep_rbf_riblt_n100000_sim99_t6,rbf_riblt,6,0.99,1,141852672,0.99,135.28125
sweep_rbf_riblt_n100000_sim99_t7,rbf_riblt,7,0.99,1,136998912,0.99,130.65234375
sweep_rbf_riblt_n100000_sim99_t8,rbf_riblt,8,0.99,1,115122176,0.99,109.7890625
sweep_rbf_riblt_n100000_sim99_t9,rbf_riblt,9,0.99,1,137039872,0.99,130.69140625
sweep_riblt_n100000_sim00_t1,riblt,1,0,1,470708224,0.0,448.90234375
sweep_riblt_n100000_sim00_t10,riblt,10,0,1,485224448,0.0,462.74609375
sweep_riblt_n100000_sim00_t11,riblt,11,0,1,439480320,0.0,419.12109375
sweep_riblt_n100000_sim00_t12,riblt,12,0,1,455049216,0.0,433.96875
sweep_riblt_n100000_sim00_t13,riblt,13,0,1,476008448,0.0,453.95703125
sweep_riblt_n100000_sim00_t14,riblt,14,0,1,450629632,0.0,429.75390625
sweep_riblt_n100000_sim00_t15,riblt,15,0,1,465321984,0.0,443.765625
sweep_riblt_n100000_sim00_t16,riblt,16,0,1,437870592,0.0,417.5859375
sweep_riblt_n100000_sim00_t17,riblt,17,0,1,478461952,0.0,456.296875
sweep_riblt_n100000_sim00_t18,riblt,18,0,1,441532416,0.0,421.078125
sweep_riblt_n100000_sim00_t19,riblt,19,0,1,437563392,0.0,417.29296875
sweep_riblt_n100000_sim00_t2,riblt,2,0,1,453128192,0.0,432.13671875
sweep_riblt_n100000_sim00_t20,riblt,20,0,1,476774400,0.0,454.6875
sweep_riblt_n100000_sim00_t21,riblt,21,0,1,437645312,0.0,417.37109375
sweep_riblt_n100000_sim00_t22,riblt,22,0,1,450748416,0.0,429.8671875
sweep_riblt_n100000_sim00_t23,riblt,23,0,1,447234048,0.0,426.515625
sweep_riblt_n100000_sim00_t24,riblt,24,0,1,466759680,0.0,445.13671875
sweep_riblt_n100000_sim00_t25,riblt,25,0,1,477478912,0.0,455.359375
sweep_riblt_n100000_sim00_t26,riblt,26,0,1,472793088,0.0,450.890625
sweep_riblt_n100000_sim00_t27,riblt,27,0,1,446074880,0.0,425.41015625
sweep_riblt_n100000_sim00_t28,riblt,28,0,1,455430144,0.0,434.33203125
sweep_riblt_n100000_sim00_t29,riblt,29,0,1,456085504,0.0,434.95703125
sweep_riblt_n100000_sim00_t3,riblt,3,0,1,455532544,0.0,434.4296875
sweep_riblt_n100000_sim00_t30,riblt,30,0,1,464228352,0.0,442.72265625
sweep_riblt_n100000_sim00_t4,riblt,4,0,1,474193920,0.0,452.2265625
sweep_riblt_n100000_sim00_t5,riblt,5,0,1,470556672,0.0,448.7578125
sweep_riblt_n100000_sim00_t6,riblt,6,0,1,464814080,0.0,443.28125
sweep_riblt_n100000_sim00_t7,riblt,7,0,1,485535744,0.0,463.04296875
sweep_riblt_n100000_sim00_t8,riblt,8,0,1,441982976,0.0,421.5078125
sweep_riblt_n100000_sim00_t9,riblt,9,0,1,479350784,0.0,457.14453125
sweep_riblt_n100000_sim05_t1,riblt,1,0.05,1,431808512,0.05,411.8046875
sweep_riblt_n100000_sim05_t10,riblt,10,0.05,1,442318848,0.05,421.828125
sweep_riblt_n100000_sim05_t11,riblt,11,0.05,1,444305408,0.05,423.72265625
sweep_riblt_n100000_sim05_t12,riblt,12,0.05,1,443047936,0.05,422.5234375
sweep_riblt_n100000_sim05_t13,riblt,13,0.05,1,423866368,0.05,404.23046875
sweep_riblt_n100000_sim05_t14,riblt,14,0.05,1,429780992,0.05,409.87109375
sweep_riblt_n100000_sim05_t15,riblt,15,0.05,1,416301056,0.05,397.015625
sweep_riblt_n100000_sim05_t16,riblt,16,0.05,1,432926720,0.05,412.87109375
sweep_riblt_n100000_sim05_t17,riblt,17,0.05,1,431824896,0.05,411.8203125
sweep_riblt_n100000_sim05_t18,riblt,18,0.05,1,410316800,0.05,391.30859375
sweep_riblt_n100000_sim05_t19,riblt,19,0.05,1,435822592,0.05,415.6328125
sweep_riblt_n100000_sim05_t2,riblt,2,0.05,1,446312448,0.05,425.63671875
sweep_riblt_n100000_sim05_t20,riblt,20,0.05,1,439930880,0.05,419.55078125
sweep_riblt_n100000_sim05_t21,riblt,21,0.05,1,438308864,0.05,418.00390625
sweep_riblt_n100000_sim05_t22,riblt,22,0.05,1,466268160,0.05,444.66796875
sweep_riblt_n100000_sim05_t23,riblt,23,0.05,1,441462784,0.05,421.01171875
sweep_riblt_n100000_sim05_t24,riblt,24,0.05,1,431403008,0.05,411.41796875
sweep_riblt_n100000_sim05_t25,riblt,25,0.05,1,454172672,0.05,433.1328125
sweep_riblt_n100000_sim05_t26,riblt,26,0.05,1,431046656,0.05,411.078125
sweep_riblt_n100000_sim05_t27,riblt,27,0.05,1,446099456,0.05,425.43359375
sweep_riblt_n100000_sim05_t28,riblt,28,0.05,1,449880064,0.05,429.0390625
sweep_riblt_n100000_sim05_t29,riblt,29,0.05,1,451883008,0.05,430.94921875
sweep_riblt_n100000_sim05_t3,riblt,3,0.05,1,416985088,0.05,397.66796875
sweep_riblt_n100000_sim05_t30,riblt,30,0.05,1,449187840,0.05,428.37890625
sweep_riblt_n100000_sim05_t4,riblt,4,0.05,1,427900928,0.05,408.078125
sweep_riblt_n100000_sim05_t5,riblt,5,0.05,1,451112960,0.05,430.21484375
sweep_riblt_n100000_sim05_t6,riblt,6,0.05,1,438935552,0.05,418.6015625
sweep_riblt_n100000_sim05_t7,riblt,7,0.05,1,416329728,0.05,397.04296875
sweep_riblt_n100000_sim05_t8,riblt,8,0.05,1,429912064,0.05,409.99609375
sweep_riblt_n100000_sim05_t9,riblt,9,0.05,1,434532352,0.05,414.40234375
sweep_riblt_n100000_sim100_t1,riblt,1,1,1,168112128,1.0,160.32421875
sweep_riblt_n100000_sim100_t10,riblt,10,1,1,168386560,1.0,160.5859375
sweep_riblt_n100000_sim100_t11,riblt,11,1,1,167604224,1.0,159.83984375
sweep_riblt_n100000_sim100_t12,riblt,12,1,1,168292352,1.0,160.49609375
sweep_riblt_n100000_sim100_t13,riblt,13,1,1,168480768,1.0,160.67578125
sweep_riblt_n100000_sim100_t14,riblt,14,1,1,158531584,1.0,151.1875
sweep_riblt_n100000_sim100_t15,riblt,15,1,1,158146560,1.0,150.8203125
sweep_riblt_n100000_sim100_t16,riblt,16,1,1,158441472,1.0,151.1015625
sweep_riblt_n100000_sim100_t17,riblt,17,1,1,158208000,1.0,150.87890625
sweep_riblt_n100000_sim100_t18,riblt,18,1,1,158298112,1.0,150.96484375
sweep_riblt_n100000_sim100_t19,riblt,19,1,1,158547968,1.0,151.203125
sweep_riblt_n100000_sim100_t2,riblt,2,1,1,168075264,1.0,160.2890625
sweep_riblt_n100000_sim100_t20,riblt,20,1,1,167731200,1.0,159.9609375
sweep_riblt_n100000_sim100_t21,riblt,21,1,1,168431616,1.0,160.62890625
sweep_riblt_n100000_sim100_t22,riblt,22,1,1,167694336,1.0,159.92578125
sweep_riblt_n100000_sim100_t23,riblt,23,1,1,168067072,1.0,160.28125
sweep_riblt_n100000_sim100_t24,riblt,24,1,1,168235008,1.0,160.44140625
sweep_riblt_n100000_sim100_t25,riblt,25,1,1,158580736,1.0,151.234375
sweep_riblt_n100000_sim100_t26,riblt,26,1,1,168009728,1.0,160.2265625
sweep_riblt_n100000_sim100_t27,riblt,27,1,1,168452096,1.0,160.6484375
sweep_riblt_n100000_sim100_t28,riblt,28,1,1,168488960,1.0,160.68359375
sweep_riblt_n100000_sim100_t29,riblt,29,1,1,168067072,1.0,160.28125
sweep_riblt_n100000_sim100_t3,riblt,3,1,1,168161280,1.0,160.37109375
sweep_riblt_n100000_sim100_t30,riblt,30,1,1,168529920,1.0,160.72265625
sweep_riblt_n100000_sim100_t4,riblt,4,1,1,168759296,1.0,160.94140625
sweep_riblt_n100000_sim100_t5,riblt,5,1,1,158064640,1.0,150.7421875
sweep_riblt_n100000_sim100_t6,riblt,6,1,1,168181760,1.0,160.390625
sweep_riblt_n100000_sim100_t7,riblt,7,1,1,168177664,1.0,160.38671875
sweep_riblt_n100000_sim100_t8,riblt,8,1,1,158355456,1.0,151.01953125
sweep_riblt_n100000_sim100_t9,riblt,9,1,1,158564352,1.0,151.21875
sweep_riblt_n100000_sim10_t1,riblt,1,0.1,1,402489344,0.1,383.84375
sweep_riblt_n100000_sim10_t10,riblt,10,0.1,1,409182208,0.1,390.2265625
sweep_riblt_n100000_sim10_t11,riblt,11,0.1,1,412651520,0.1,393.53515625
sweep_riblt_n100000_sim10_t12,riblt,12,0.1,1,394432512,0.1,376.16015625
sweep_riblt_n100000_sim10_t13,riblt,13,0.1,1,414867456,0.1,395.6484375
sweep_riblt_n100000_sim10_t14,riblt,14,0.1,1,388096000,0.1,370.1171875
sweep_riblt_n100000_sim10_t15,riblt,15,0.1,1,425717760,0.1,405.99609375
sweep_riblt_n100000_sim10_t16,riblt,16,0.1,1,426008576,0.1,406.2734375
sweep_riblt_n100000_sim10_t17,riblt,17,0.1,1,403951616,0.1,385.23828125
sweep_riblt_n100000_sim10_t18,riblt,18,0.1,1,402153472,0.1,383.5234375
sweep_riblt_n100000_sim10_t19,riblt,19,0.1,1,403509248,0.1,384.81640625
sweep_riblt_n100000_sim10_t2,riblt,2,0.1,1,406114304,0.1,387.30078125
sweep_riblt_n100000_sim10_t20,riblt,20,0.1,1,391860224,0.1,373.70703125
sweep_riblt_n100000_sim10_t21,riblt,21,0.1,1,428605440,0.1,408.75
sweep_riblt_n100000_sim10_t22,riblt,22,0.1,1,433455104,0.1,413.375
sweep_riblt_n100000_sim10_t23,riblt,23,0.1,1,395382784,0.1,377.06640625
sweep_riblt_n100000_sim10_t24,riblt,24,0.1,1,389414912,0.1,371.375
sweep_riblt_n100000_sim10_t25,riblt,25,0.1,1,400936960,0.1,382.36328125
sweep_riblt_n100000_sim10_t26,riblt,26,0.1,1,414416896,0.1,395.21875
sweep_riblt_n100000_sim10_t27,riblt,27,0.1,1,422211584,0.1,402.65234375
sweep_riblt_n100000_sim10_t28,riblt,28,0.1,1,403460096,0.1,384.76953125
sweep_riblt_n100000_sim10_t29,riblt,29,0.1,1,408252416,0.1,389.33984375
sweep_riblt_n100000_sim10_t3,riblt,3,0.1,1,410394624,0.1,391.3828125
sweep_riblt_n100000_sim10_t30,riblt,30,0.1,1,428707840,0.1,408.84765625
sweep_riblt_n100000_sim10_t4,riblt,4,0.1,1,393322496,0.1,375.1015625
sweep_riblt_n100000_sim10_t5,riblt,5,0.1,1,429862912,0.1,409.94921875
sweep_riblt_n100000_sim10_t6,riblt,6,0.1,1,398077952,0.1,379.63671875
sweep_riblt_n100000_sim10_t7,riblt,7,0.1,1,385945600,0.1,368.06640625
sweep_riblt_n100000_sim10_t8,riblt,8,0.1,1,413769728,0.1,394.6015625
sweep_riblt_n100000_sim10_t9,riblt,9,0.1,1,405241856,0.1,386.46875
sweep_riblt_n100000_sim20_t1,riblt,1,0.2,1,383315968,0.2,365.55859375
sweep_riblt_n100000_sim20_t10,riblt,10,0.2,1,374374400,0.2,357.03125
sweep_riblt_n100000_sim20_t11,riblt,11,0.2,1,353886208,0.2,337.4921875
sweep_riblt_n100000_sim20_t12,riblt,12,0.2,1,369283072,0.2,352.17578125
sweep_riblt_n100000_sim20_t13,riblt,13,0.2,1,399085568,0.2,380.59765625
sweep_riblt_n100000_sim20_t14,riblt,14,0.2,1,367845376,0.2,350.8046875
sweep_riblt_n100000_sim20_t15,riblt,15,0.2,1,385683456,0.2,367.81640625
sweep_riblt_n100000_sim20_t16,riblt,16,0.2,1,369876992,0.2,352.7421875
sweep_riblt_n100000_sim20_t17,riblt,17,0.2,1,385204224,0.2,367.359375
sweep_riblt_n100000_sim20_t18,riblt,18,0.2,1,384720896,0.2,366.8984375
sweep_riblt_n100000_sim20_t19,riblt,19,0.2,1,367923200,0.2,350.87890625
sweep_riblt_n100000_sim20_t2,riblt,2,0.2,1,349761536,0.2,333.55859375
sweep_riblt_n100000_sim20_t20,riblt,20,0.2,1,377577472,0.2,360.0859375
sweep_riblt_n100000_sim20_t21,riblt,21,0.2,1,381960192,0.2,364.265625
sweep_riblt_n100000_sim20_t22,riblt,22,0.2,1,363278336,0.2,346.44921875
sweep_riblt_n100000_sim20_t23,riblt,23,0.2,1,355418112,0.2,338.953125
sweep_riblt_n100000_sim20_t24,riblt,24,0.2,1,387395584,0.2,369.44921875
sweep_riblt_n100000_sim20_t25,riblt,25,0.2,1,385380352,0.2,367.52734375
sweep_riblt_n100000_sim20_t26,riblt,26,0.2,1,359337984,0.2,342.69140625
