run_dir,iteration,scom_size,protocol,trial,similarity,run_id
sweep_rbf_riblt_n100000_sim60_t5,1,78098,rbf_riblt,5,0.6,sweep_rbf_riblt_n100000_sim60_t5
sweep_rbf_riblt_n100000_sim60_t6,1,78141,rbf_riblt,6,0.6,sweep_rbf_riblt_n100000_sim60_t6
sweep_rbf_riblt_n100000_sim60_t6,1,78187,rbf_riblt,6,0.6,sweep_rbf_riblt_n100000_sim60_t6
sweep_rbf_riblt_n100000_sim60_t7,1,78187,rbf_riblt,7,0.6,sweep_rbf_riblt_n100000_sim60_t7
sweep_rbf_riblt_n100000_sim60_t7,1,78157,rbf_riblt,7,0.6,sweep_rbf_riblt_n100000_sim60_t7
sweep_rbf_riblt_n100000_sim60_t8,1,78060,rbf_riblt,8,0.6,sweep_rbf_riblt_n100000_sim60_t8
sweep_rbf_riblt_n100000_sim60_t8,1,78080,rbf_riblt,8,0.6,sweep_rbf_riblt_n100000_sim60_t8
sweep_rbf_riblt_n100000_sim60_t9,1,78240,rbf_riblt,9,0.6,sweep_rbf_riblt_n100000_sim60_t9
sweep_rbf_riblt_n100000_sim60_t9,1,78138,rbf_riblt,9,0.6,sweep_rbf_riblt_n100000_sim60_t9
sweep_rbf_riblt_n100000_sim60_t10,1,78095,rbf_riblt,10,0.6,sweep_rbf_riblt_n100000_sim60_t10
sweep_rbf_riblt_n100000_sim60_t10,1,78173,rbf_riblt,10,0.6,sweep_rbf_riblt_n100000_sim60_t10
sweep_rbf_riblt_n100000_sim60_t11,1,78196,rbf_riblt,11,0.6,sweep_rbf_riblt_n100000_sim60_t11
sweep_rbf_riblt_n100000_sim60_t11,1,78041,rbf_riblt,11,0.6,sweep_rbf_riblt_n100000_sim60_t11
sweep_rbf_riblt_n100000_sim60_t12,1,78055,rbf_riblt,12,0.6,sweep_rbf_riblt_n100000_sim60_t12
sweep_rbf_riblt_n100000_sim60_t12,1,78201,rbf_riblt,12,0.6,sweep_rbf_riblt_n100000_sim60_t12
sweep_rbf_riblt_n100000_sim60_t13,1,78113,rbf_riblt,13,0.6,sweep_rbf_riblt_n100000_sim60_t13
sweep_rbf_riblt_n100000_sim60_t13,1,78019,rbf_riblt,13,0.6,sweep_rbf_riblt_n100000_sim60_t13
sweep_rbf_riblt_n100000_sim60_t14,1,78131,rbf_riblt,14,0.6,sweep_rbf_riblt_n100000_sim60_t14
sweep_rbf_riblt_n100000_sim60_t14,1,78121,rbf_riblt,14,0.6,sweep_rbf_riblt_n100000_sim60_t14
sweep_rbf_riblt_n100000_sim60_t15,1,78109,rbf_riblt,15,0.6,sweep_rbf_riblt_n100000_sim60_t15
sweep_rbf_riblt_n100000_sim60_t15,1,78045,rbf_riblt,15,0.6,sweep_rbf_riblt_n100000_sim60_t15
sweep_rbf_riblt_n100000_sim60_t16,1,78097,rbf_riblt,16,0.6,sweep_rbf_riblt_n100000_sim60_t16
sweep_rbf_riblt_n100000_sim60_t16,1,78148,rbf_riblt,16,0.6,sweep_rbf_riblt_n100000_sim60_t16
sweep_rbf_riblt_n100000_sim60_t17,1,78076,rbf_riblt,17,0.6,sweep_rbf_riblt_n100000_sim60_t17
sweep_rbf_riblt_n100000_sim60_t17,1,78091,rbf_riblt,17,0.6,sweep_rbf_riblt_n100000_sim60_t17
sweep_rbf_riblt_n100000_sim60_t18,1,78123,rbf_riblt,18,0.6,sweep_rbf_riblt_n100000_sim60_t18
sweep_rbf_riblt_n100000_sim60_t18,1,78219,rbf_riblt,18,0.6,sweep_rbf_riblt_n100000_sim60_t18
sweep_rbf_riblt_n100000_sim60_t19,1,78038,rbf_riblt,19,0.6,sweep_rbf_riblt_n100000_sim60_t19
sweep_rbf_riblt_n100000_sim60_t19,1,78194,rbf_riblt,19,0.6,sweep_rbf_riblt_n100000_sim60_t19
sweep_rbf_riblt_n100000_sim60_t20,1,78158,rbf_riblt,20,0.6,sweep_rbf_riblt_n100000_sim60_t20
sweep_rbf_riblt_n100000_sim60_t20,1,78122,rbf_riblt,20,0.6,sweep_rbf_riblt_n100000_sim60_t20
sweep_rbf_riblt_n100000_sim60_t21,1,78047,rbf_riblt,21,0.6,sweep_rbf_riblt_n100000_sim60_t21
sweep_rbf_riblt_n100000_sim60_t21,1,78094,rbf_riblt,21,0.6,sweep_rbf_riblt_n100000_sim60_t21
sweep_rbf_riblt_n100000_sim60_t22,1,78014,rbf_riblt,22,0.6,sweep_rbf_riblt_n100000_sim60_t22
sweep_rbf_riblt_n100000_sim60_t22,1,78199,rbf_riblt,22,0.6,sweep_rbf_riblt_n100000_sim60_t22
sweep_rbf_riblt_n100000_sim60_t23,1,78177,rbf_riblt,23,0.6,sweep_rbf_riblt_n100000_sim60_t23
sweep_rbf_riblt_n100000_sim60_t23,1,78107,rbf_riblt,23,0.6,sweep_rbf_riblt_n100000_sim60_t23
sweep_rbf_riblt_n100000_sim60_t24,1,78155,rbf_riblt,24,0.6,sweep_rbf_riblt_n100000_sim60_t24
sweep_rbf_riblt_n100000_sim60_t24,1,78136,rbf_riblt,24,0.6,sweep_rbf_riblt_n100000_sim60_t24
sweep_rbf_riblt_n100000_sim60_t25,1,78186,rbf_riblt,25,0.6,sweep_rbf_riblt_n100000_sim60_t25
sweep_rbf_riblt_n100000_sim60_t25,1,78102,rbf_riblt,25,0.6,sweep_rbf_riblt_n100000_sim60_t25
sweep_rbf_riblt_n100000_sim60_t26,1,77993,rbf_riblt,26,0.6,sweep_rbf_riblt_n100000_sim60_t26
sweep_rbf_riblt_n100000_sim60_t26,1,78106,rbf_riblt,26,0.6,sweep_rbf_riblt_n100000_sim60_t26
sweep_rbf_riblt_n100000_sim60_t27,1,78189,rbf_riblt,27,0.6,sweep_rbf_riblt_n100000_sim60_t27
sweep_rbf_riblt_n100000_sim60_t27,1,78105,rbf_riblt,27,0.6,sweep_rbf_riblt_n100000_sim60_t27
sweep_rbf_riblt_n100000_sim60_t28,1,78108,rbf_riblt,28,0.6,sweep_rbf_riblt_n100000_sim60_t28
sweep_rbf_riblt_n100000_sim60_t28,1,78175,rbf_riblt,28,0.6,sweep_rbf_riblt_n100000_sim60_t28
sweep_rbf_riblt_n100000_sim60_t29,1,78089,rbf_riblt,29,0.6,sweep_rbf_riblt_n100000_sim60_t29
sweep_rbf_riblt_n100000_sim60_t29,1,78034,rbf_riblt,29,0.6,sweep_rbf_riblt_n100000_sim60_t29
sweep_rbf_riblt_n100000_sim60_t30,1,78107,rbf_riblt,30,0.6,sweep_rbf_riblt_n100000_sim60_t30
sweep_rbf_riblt_n100000_sim60_t30,1,78098,rbf_riblt,30,0.6,sweep_rbf_riblt_n100000_sim60_t30
sweep_rbf_riblt_n100000_sim70_t1,1,86835,rbf_riblt,1,0.7,sweep_rbf_riblt_n100000_sim70_t1
sweep_rbf_riblt_n100000_sim70_t1,1,84554,rbf_riblt,1,0.7,sweep_rbf_riblt_n100000_sim70_t1
sweep_rbf_riblt_n100000_sim70_t2,1,86774,rbf_riblt,2,0.7,sweep_rbf_riblt_n100000_sim70_t2
sweep_rbf_riblt_n100000_sim70_t2,1,84549,rbf_riblt,2,0.7,sweep_rbf_riblt_n100000_sim70_t2
sweep_rbf_riblt_n100000_sim70_t3,1,86803,rbf_riblt,3,0.7,sweep_rbf_riblt_n100000_sim70_t3
sweep_rbf_riblt_n100000_sim70_t3,1,84557,rbf_riblt,3,0.7,sweep_rbf_riblt_n100000_sim70_t3
sweep_rbf_riblt_n100000_sim70_t4,1,86727,rbf_riblt,4,0.7,sweep_rbf_riblt_n100000_sim70_t4
sweep_rbf_riblt_n100000_sim70_t4,1,84561,rbf_riblt,4,0.7,sweep_rbf_riblt_n100000_sim70_t4
sweep_rbf_riblt_n100000_sim70_t5,1,86887,rbf_riblt,5,0.7,sweep_rbf_riblt_n100000_sim70_t5
sweep_rbf_riblt_n100000_sim70_t5,1,84356,rbf_riblt,5,0.7,sweep_rbf_riblt_n100000_sim70_t5
sweep_rbf_riblt_n100000_sim70_t6,1,84548,rbf_riblt,6,0.7,sweep_rbf_riblt_n100000_sim70_t6
sweep_rbf_riblt_n100000_sim70_t6,1,86731,rbf_riblt,6,0.7,sweep_rbf_riblt_n100000_sim70_t6
sweep_rbf_riblt_n100000_sim70_t7,1,84554,rbf_riblt,7,0.7,sweep_rbf_riblt_n100000_sim70_t7
sweep_rbf_riblt_n100000_sim70_t7,1,86816,rbf_riblt,7,0.7,sweep_rbf_riblt_n100000_sim70_t7
sweep_rbf_riblt_n100000_sim70_t8,1,86751,rbf_riblt,8,0.7,sweep_rbf_riblt_n100000_sim70_t8
sweep_rbf_riblt_n100000_sim70_t8,1,84516,rbf_riblt,8,0.7,sweep_rbf_riblt_n100000_sim70_t8
sweep_rbf_riblt_n100000_sim70_t9,1,86907,rbf_riblt,9,0.7,sweep_rbf_riblt_n100000_sim70_t9
sweep_rbf_riblt_n100000_sim70_t9,1,84563,rbf_riblt,9,0.7,sweep_rbf_riblt_n100000_sim70_t9
sweep_rbf_riblt_n100000_sim70_t10,1,86846,rbf_riblt,10,0.7,sweep_rbf_riblt_n100000_sim70_t10
sweep_rbf_riblt_n100000_sim70_t10,1,84526,rbf_riblt,10,0.7,sweep_rbf_riblt_n100000_sim70_t10
sweep_rbf_riblt_n100000_sim70_t11,1,86726,rbf_riblt,11,0.7,sweep_rbf_riblt_n100000_sim70_t11
sweep_rbf_riblt_n100000_sim70_t11,1,84695,rbf_riblt,11,0.7,sweep_rbf_riblt_n100000_sim70_t11
sweep_rbf_riblt_n100000_sim70_t12,1,84519,rbf_riblt,12,0.7,sweep_rbf_riblt_n100000_sim70_t12
sweep_rbf_riblt_n100000_sim70_t12,1,86795,rbf_riblt,12,0.7,sweep_rbf_riblt_n100000_sim70_t12
sweep_rbf_riblt_n100000_sim70_t13,1,84687,rbf_riblt,13,0.7,sweep_rbf_riblt_n100000_sim70_t13
sweep_rbf_riblt_n100000_sim70_t13,1,86767,rbf_riblt,13,0.7,sweep_rbf_riblt_n100000_sim70_t13
sweep_rbf_riblt_n100000_sim70_t14,1,86708,rbf_riblt,14,0.7,sweep_rbf_riblt_n100000_sim70_t14
sweep_rbf_riblt_n100000_sim70_t14,1,84618,rbf_riblt,14,0.7,sweep_rbf_riblt_n100000_sim70_t14
sweep_rbf_riblt_n100000_sim70_t15,1,86712,rbf_riblt,15,0.7,sweep_rbf_riblt_n100000_sim70_t15
sweep_rbf_riblt_n100000_sim70_t15,1,84564,rbf_riblt,15,0.7,sweep_rbf_riblt_n100000_sim70_t15
sweep_rbf_riblt_n100000_sim70_t16,1,84535,rbf_riblt,16,0.7,sweep_rbf_riblt_n100000_sim70_t16
sweep_rbf_riblt_n100000_sim70_t16,1,84638,rbf_riblt,16,0.7,sweep_rbf_riblt_n100000_sim70_t16
sweep_rbf_riblt_n100000_sim70_t17,1,84541,rbf_riblt,17,0.7,sweep_rbf_riblt_n100000_sim70_t17
sweep_rbf_riblt_n100000_sim70_t17,1,86789,rbf_riblt,17,0.7,sweep_rbf_riblt_n100000_sim70_t17
sweep_rbf_riblt_n100000_sim70_t18,1,84532,rbf_riblt,18,0.7,sweep_rbf_riblt_n100000_sim70_t18
sweep_rbf_riblt_n100000_sim70_t18,1,86773,rbf_riblt,18,0.7,sweep_rbf_riblt_n100000_sim70_t18
sweep_rbf_riblt_n100000_sim70_t19,1,84513,rbf_riblt,19,0.7,sweep_rbf_riblt_n100000_sim70_t19
sweep_rbf_riblt_n100000_sim70_t19,1,86802,rbf_riblt,19,0.7,sweep_rbf_riblt_n100000_sim70_t19
sweep_rbf_riblt_n100000_sim70_t20,1,84506,rbf_riblt,20,0.7,sweep_rbf_riblt_n100000_sim70_t20
sweep_rbf_riblt_n100000_sim70_t20,1,86738,rbf_riblt,20,0.7,sweep_rbf_riblt_n100000_sim70_t20
sweep_rbf_riblt_n100000_sim70_t21,1,84546,rbf_riblt,21,0.7,sweep_rbf_riblt_n100000_sim70_t21
sweep_rbf_riblt_n100000_sim70_t21,1,86796,rbf_riblt,21,0.7,sweep_rbf_riblt_n100000_sim70_t21
sweep_rbf_riblt_n100000_sim70_t22,1,84553,rbf_riblt,22,0.7,sweep_rbf_riblt_n100000_sim70_t22
sweep_rbf_riblt_n100000_sim70_t22,1,86855,rbf_riblt,22,0.7,sweep_rbf_riblt_n100000_sim70_t22
sweep_rbf_riblt_n100000_sim70_t23,1,86784,rbf_riblt,23,0.7,sweep_rbf_riblt_n100000_sim70_t23
sweep_rbf_riblt_n100000_sim70_t23,1,84591,rbf_riblt,23,0.7,sweep_rbf_riblt_n100000_sim70_t23
sweep_rbf_riblt_n100000_sim70_t24,1,84506,rbf_riblt,24,0.7,sweep_rbf_riblt_n100000_sim70_t24
sweep_rbf_riblt_n100000_sim70_t24,1,86759,rbf_riblt,24,0.7,sweep_rbf_riblt_n100000_sim70_t24
sweep_rbf_riblt_n100000_sim70_t25,1,86803,rbf_riblt,25,0.7,sweep_rbf_riblt_n100000_sim70_t25
sweep_rbf_riblt_n100000_sim70_t25,1,84549,rbf_riblt,25,0.7,sweep_rbf_riblt_n100000_sim70_t25
sweep_rbf_riblt_n100000_sim70_t26,1,86721,rbf_riblt,26,0.7,sweep_rbf_riblt_n100000_sim70_t26
sweep_rbf_riblt_n100000_sim70_t26,1,84538,rbf_riblt,26,0.7,sweep_rbf_riblt_n100000_sim70_t26
sweep_rbf_riblt_n100000_sim70_t27,1,86737,rbf_riblt,27,0.7,sweep_rbf_riblt_n100000_sim70_t27
sweep_rbf_riblt_n100000_sim70_t27,1,84586,rbf_riblt,27,0.7,sweep_rbf_riblt_n100000_sim70_t27
sweep_rbf_riblt_n100000_sim70_t28,1,86761,rbf_riblt,28,0.7,sweep_rbf_riblt_n100000_sim70_t28
sweep_rbf_riblt_n100000_sim70_t28,1,84529,rbf_riblt,28,0.7,sweep_rbf_riblt_n100000_sim70_t28
sweep_rbf_riblt_n100000_sim70_t29,1,84608,rbf_riblt,29,0.7,sweep_rbf_riblt_n100000_sim70_t29
sweep_rbf_riblt_n100000_sim70_t29,1,86742,rbf_riblt,29,0.7,sweep_rbf_riblt_n100000_sim70_t29
sweep_rbf_riblt_n100000_sim70_t30,1,86694,rbf_riblt,30,0.7,sweep_rbf_riblt_n100000_sim70_t30
sweep_rbf_riblt_n100000_sim70_t30,1,84551,rbf_riblt,30,0.7,sweep_rbf_riblt_n100000_sim70_t30
sweep_rbf_riblt_n100000_sim75_t1,1,89309,rbf_riblt,1,0.75,sweep_rbf_riblt_n100000_sim75_t1
sweep_rbf_riblt_n100000_sim75_t1,1,89228,rbf_riblt,1,0.75,sweep_rbf_riblt_n100000_sim75_t1
sweep_rbf_riblt_n100000_sim75_t2,1,89262,rbf_riblt,2,0.75,sweep_rbf_riblt_n100000_sim75_t2
sweep_rbf_riblt_n100000_sim75_t2,1,89304,rbf_riblt,2,0.75,sweep_rbf_riblt_n100000_sim75_t2
sweep_rbf_riblt_n100000_sim75_t3,1,89206,rbf_riblt,3,0.75,sweep_rbf_riblt_n100000_sim75_t3
sweep_rbf_riblt_n100000_sim75_t3,1,89198,rbf_riblt,3,0.75,sweep_rbf_riblt_n100000_sim75_t3
sweep_rbf_riblt_n100000_sim75_t4,1,89309,rbf_riblt,4,0.75,sweep_rbf_riblt_n100000_sim75_t4
sweep_rbf_riblt_n100000_sim75_t4,1,89340,rbf_riblt,4,0.75,sweep_rbf_riblt_n100000_sim75_t4
sweep_rbf_riblt_n100000_sim75_t5,1,89210,rbf_riblt,5,0.75,sweep_rbf_riblt_n100000_sim75_t5
sweep_rbf_riblt_n100000_sim75_t5,1,89266,rbf_riblt,5,0.75,sweep_rbf_riblt_n100000_sim75_t5
sweep_rbf_riblt_n100000_sim75_t6,1,89379,rbf_riblt,6,0.75,sweep_rbf_riblt_n100000_sim75_t6
sweep_rbf_riblt_n100000_sim75_t6,1,89269,rbf_riblt,6,0.75,sweep_rbf_riblt_n100000_sim75_t6
sweep_rbf_riblt_n100000_sim75_t7,1,89292,rbf_riblt,7,0.75,sweep_rbf_riblt_n100000_sim75_t7
sweep_rbf_riblt_n100000_sim75_t7,1,89284,rbf_riblt,7,0.75,sweep_rbf_riblt_n100000_sim75_t7
sweep_rbf_riblt_n100000_sim75_t8,1,89287,rbf_riblt,8,0.75,sweep_rbf_riblt_n100000_sim75_t8
sweep_rbf_riblt_n100000_sim75_t8,1,89236,rbf_riblt,8,0.75,sweep_rbf_riblt_n100000_sim75_t8
sweep_rbf_riblt_n100000_sim75_t9,1,89328,rbf_riblt,9,0.75,sweep_rbf_riblt_n100000_sim75_t9
sweep_rbf_riblt_n100000_sim75_t9,1,89336,rbf_riblt,9,0.75,sweep_rbf_riblt_n100000_sim75_t9
sweep_rbf_riblt_n100000_sim75_t10,1,89248,rbf_riblt,10,0.75,sweep_rbf_riblt_n100000_sim75_t10
sweep_rbf_riblt_n100000_sim75_t10,1,89274,rbf_riblt,10,0.75,sweep_rbf_riblt_n100000_sim75_t10
sweep_rbf_riblt_n100000_sim75_t11,1,89336,rbf_riblt,11,0.75,sweep_rbf_riblt_n100000_sim75_t11
sweep_rbf_riblt_n100000_sim75_t11,1,89271,rbf_riblt,11,0.75,sweep_rbf_riblt_n100000_sim75_t11
sweep_rbf_riblt_n100000_sim75_t12,1,89352,rbf_riblt,12,0.75,sweep_rbf_riblt_n100000_sim75_t12
sweep_rbf_riblt_n100000_sim75_t12,1,89330,rbf_riblt,12,0.75,sweep_rbf_riblt_n100000_sim75_t12
sweep_rbf_riblt_n100000_sim75_t13,1,89258,rbf_riblt,13,0.75,sweep_rbf_riblt_n100000_sim75_t13
sweep_rbf_riblt_n100000_sim75_t13,1,89327,rbf_riblt,13,0.75,sweep_rbf_riblt_n100000_sim75_t13
sweep_rbf_riblt_n100000_sim75_t14,1,89273,rbf_riblt,14,0.75,sweep_rbf_riblt_n100000_sim75_t14
sweep_rbf_riblt_n100000_sim75_t14,1,89279,rbf_riblt,14,0.75,sweep_rbf_riblt_n100000_sim75_t14
sweep_rbf_riblt_n100000_sim75_t15,1,89204,rbf_riblt,15,0.75,sweep_rbf_riblt_n100000_sim75_t15
sweep_rbf_riblt_n100000_sim75_t15,1,89345,rbf_riblt,15,0.75,sweep_rbf_riblt_n100000_sim75_t15
sweep_rbf_riblt_n100000_sim75_t16,1,89293,rbf_riblt,16,0.75,sweep_rbf_riblt_n100000_sim75_t16
sweep_rbf_riblt_n100000_sim75_t16,1,89272,rbf_riblt,16,0.75,sweep_rbf_riblt_n100000_sim75_t16
sweep_rbf_riblt_n100000_sim75_t17,1,89244,rbf_riblt,17,0.75,sweep_rbf_riblt_n100000_sim75_t17
sweep_rbf_riblt_n100000_sim75_t17,1,89346,rbf_riblt,17,0.75,sweep_rbf_riblt_n100000_sim75_t17
sweep_rbf_riblt_n100000_sim75_t18,1,89271,rbf_riblt,18,0.75,sweep_rbf_riblt_n100000_sim75_t18
sweep_rbf_riblt_n100000_sim75_t18,1,89230,rbf_riblt,18,0.75,sweep_rbf_riblt_n100000_sim75_t18
sweep_rbf_riblt_n100000_sim75_t19,1,89362,rbf_riblt,19,0.75,sweep_rbf_riblt_n100000_sim75_t19
sweep_rbf_riblt_n100000_sim75_t19,1,89190,rbf_riblt,19,0.75,sweep_rbf_riblt_n100000_sim75_t19
sweep_rbf_riblt_n100000_sim75_t20,1,89351,rbf_riblt,20,0.75,sweep_rbf_riblt_n100000_sim75_t20
sweep_rbf_riblt_n100000_sim75_t20,1,89230,rbf_riblt,20,0.75,sweep_rbf_riblt_n100000_sim75_t20
sweep_rbf_riblt_n100000_sim75_t21,1,89319,rbf_riblt,21,0.75,sweep_rbf_riblt_n100000_sim75_t21
sweep_rbf_riblt_n100000_sim75_t21,1,89293,rbf_riblt,21,0.75,sweep_rbf_riblt_n100000_sim75_t21
sweep_rbf_riblt_n100000_sim75_t22,1,89353,rbf_riblt,22,0.75,sweep_rbf_riblt_n100000_sim75_t22
sweep_rbf_riblt_n100000_sim75_t22,1,89225,rbf_riblt,22,0.75,sweep_rbf_riblt_n100000_sim75_t22
sweep_rbf_riblt_n100000_sim75_t23,1,89324,rbf_riblt,23,0.75,sweep_rbf_riblt_n100000_sim75_t23
sweep_rbf_riblt_n100000_sim75_t23,1,89331,rbf_riblt,23,0.75,sweep_rbf_riblt_n100000_sim75_t23
sweep_rbf_riblt_n100000_sim75_t24,1,89296,rbf_riblt,24,0.75,sweep_rbf_riblt_n100000_sim75_t24
sweep_rbf_riblt_n100000_sim75_t24,1,89177,rbf_riblt,24,0.75,sweep_rbf_riblt_n100000_sim75_t24
sweep_rbf_riblt_n100000_sim75_t25,1,89344,rbf_riblt,25,0.75,sweep_rbf_riblt_n100000_sim75_t25
sweep_rbf_riblt_n100000_sim75_t25,1,89319,rbf_riblt,25,0.75,sweep_rbf_riblt_n100000_sim75_t25
sweep_rbf_riblt_n100000_sim75_t26,1,89210,rbf_riblt,26,0.75,sweep_rbf_riblt_n100000_sim75_t26
sweep_rbf_riblt_n100000_sim75_t26,1,89323,rbf_riblt,26,0.75,sweep_rbf_riblt_n100000_sim75_t26
sweep_rbf_riblt_n100000_sim75_t27,1,89188,rbf_riblt,27,0.75,sweep_rbf_riblt_n100000_sim75_t27
sweep_rbf_riblt_n100000_sim75_t27,1,89355,rbf_riblt,27,0.75,sweep_rbf_riblt_n100000_sim75_t27
sweep_rbf_riblt_n100000_sim75_t28,1,89269,rbf_riblt,28,0.75,sweep_rbf_riblt_n100000_sim75_t28
sweep_rbf_riblt_n100000_sim75_t28,1,89383,rbf_riblt,28,0.75,sweep_rbf_riblt_n100000_sim75_t28
sweep_rbf_riblt_n100000_sim75_t29,1,89298,rbf_riblt,29,0.75,sweep_rbf_riblt_n100000_sim75_t29
sweep_rbf_riblt_n100000_sim75_t29,1,89360,rbf_riblt,29,0.75,sweep_rbf_riblt_n100000_sim75_t29
sweep_rbf_riblt_n100000_sim75_t30,1,89232,rbf_riblt,30,0.75,sweep_rbf_riblt_n100000_sim75_t30
sweep_rbf_riblt_n100000_sim75_t30,1,89331,rbf_riblt,30,0.75,sweep_rbf_riblt_n100000_sim75_t30
sweep_rbf_riblt_n100000_sim80_t1,1,91617,rbf_riblt,1,0.8,sweep_rbf_riblt_n100000_sim80_t1
sweep_rbf_riblt_n100000_sim80_t1,1,91716,rbf_riblt,1,0.8,sweep_rbf_riblt_n100000_sim80_t1
sweep_rbf_riblt_n100000_sim80_t2,1,91621,rbf_riblt,2,0.8,sweep_rbf_riblt_n100000_sim80_t2
sweep_rbf_riblt_n100000_sim80_t2,1,91635,rbf_riblt,2,0.8,sweep_rbf_riblt_n100000_sim80_t2
sweep_rbf_riblt_n100000_sim80_t3,1,91669,rbf_riblt,3,0.8,sweep_rbf_riblt_n100000_sim80_t3
sweep_rbf_riblt_n100000_sim80_t3,1,91700,rbf_riblt,3,0.8,sweep_rbf_riblt_n100000_sim80_t3
sweep_rbf_riblt_n100000_sim80_t4,1,91693,rbf_riblt,4,0.8,sweep_rbf_riblt_n100000_sim80_t4
sweep_rbf_riblt_n100000_sim80_t4,1,91652,rbf_riblt,4,0.8,sweep_rbf_riblt_n100000_sim80_t4
sweep_rbf_riblt_n100000_sim80_t5,1,91728,rbf_riblt,5,0.8,sweep_rbf_riblt_n100000_sim80_t5
sweep_rbf_riblt_n100000_sim80_t5,1,91632,rbf_riblt,5,0.8,sweep_rbf_riblt_n100000_sim80_t5
sweep_rbf_riblt_n100000_sim80_t6,1,91666,rbf_riblt,6,0.8,sweep_rbf_riblt_n100000_sim80_t6
sweep_rbf_riblt_n100000_sim80_t6,1,91705,rbf_riblt,6,0.8,sweep_rbf_riblt_n100000_sim80_t6
sweep_rbf_riblt_n100000_sim80_t7,1,91702,rbf_riblt,7,0.8,sweep_rbf_riblt_n100000_sim80_t7
sweep_rbf_riblt_n100000_sim80_t7,1,91653,rbf_riblt,7,0.8,sweep_rbf_riblt_n100000_sim80_t7
sweep_rbf_riblt_n100000_sim80_t8,1,91661,rbf_riblt,8,0.8,sweep_rbf_riblt_n100000_sim80_t8
sweep_rbf_riblt_n100000_sim80_t8,1,91675,rbf_riblt,8,0.8,sweep_rbf_riblt_n100000_sim80_t8
sweep_rbf_riblt_n100000_sim80_t9,1,91581,rbf_riblt,9,0.8,sweep_rbf_riblt_n100000_sim80_t9
sweep_rbf_riblt_n100000_sim80_t9,1,91649,rbf_riblt,9,0.8,sweep_rbf_riblt_n100000_sim80_t9
sweep_rbf_riblt_n100000_sim80_t10,1,91636,rbf_riblt,10,0.8,sweep_rbf_riblt_n100000_sim80_t10
sweep_rbf_riblt_n100000_sim80_t10,1,91670,rbf_riblt,10,0.8,sweep_rbf_riblt_n100000_sim80_t10
sweep_rbf_riblt_n100000_sim80_t11,1,91614,rbf_riblt,11,0.8,sweep_rbf_riblt_n100000_sim80_t11
sweep_rbf_riblt_n100000_sim80_t11,1,91623,rbf_riblt,11,0.8,sweep_rbf_riblt_n100000_sim80_t11
sweep_rbf_riblt_n100000_sim80_t12,1,91665,rbf_riblt,12,0.8,sweep_rbf_riblt_n100000_sim80_t12
sweep_rbf_riblt_n100000_sim80_t12,1,91679,rbf_riblt,12,0.8,sweep_rbf_riblt_n100000_sim80_t12
sweep_rbf_riblt_n100000_sim80_t13,1,91712,rbf_riblt,13,0.8,sweep_rbf_riblt_n100000_sim80_t13
sweep_rbf_riblt_n100000_sim80_t13,1,91670,rbf_riblt,13,0.8,sweep_rbf_riblt_n100000_sim80_t13
sweep_rbf_riblt_n100000_sim80_t14,1,91654,rbf_riblt,14,0.8,sweep_rbf_riblt_n100000_sim80_t14
sweep_rbf_riblt_n100000_sim80_t14,1,91708,rbf_riblt,14,0.8,sweep_rbf_riblt_n100000_sim80_t14
sweep_rbf_riblt_n100000_sim80_t15,1,91642,rbf_riblt,15,0.8,sweep_rbf_riblt_n100000_sim80_t15
sweep_rbf_riblt_n100000_sim80_t15,1,91620,rbf_riblt,15,0.8,sweep_rbf_riblt_n100000_sim80_t15
sweep_rbf_riblt_n100000_sim80_t16,1,91655,rbf_riblt,16,0.8,sweep_rbf_riblt_n100000_sim80_t16
sweep_rbf_riblt_n100000_sim80_t16,1,91635,rbf_riblt,16,0.8,sweep_rbf_riblt_n100000_sim80_t16
sweep_rbf_riblt_n100000_sim80_t17,1,91686,rbf_riblt,17,0.8,sweep_rbf_riblt_n100000_sim80_t17
sweep_rbf_riblt_n100000_sim80_t17,1,91696,rbf_riblt,17,0.8,sweep_rbf_riblt_n100000_sim80_t17
sweep_rbf_riblt_n100000_sim80_t18,1,91783,rbf_riblt,18,0.8,sweep_rbf_riblt_n100000_sim80_t18
sweep_rbf_riblt_n100000_sim80_t18,1,91691,rbf_riblt,18,0.8,sweep_rbf_riblt_n100000_sim80_t18
sweep_rbf_riblt_n100000_sim80_t19,1,91608,rbf_riblt,19,0.8,sweep_rbf_riblt_n100000_sim80_t19
sweep_rbf_riblt_n100000_sim80_t19,1,91723,rbf_riblt,19,0.8,sweep_rbf_riblt_n100000_sim80_t19
sweep_rbf_riblt_n100000_sim80_t20,1,91635,rbf_riblt,20,0.8,sweep_rbf_riblt_n100000_sim80_t20
sweep_rbf_riblt_n100000_sim80_t20,1,91604,rbf_riblt,20,0.8,sweep_rbf_riblt_n100000_sim80_t20
sweep_rbf_riblt_n100000_sim80_t21,1,91610,rbf_riblt,21,0.8,sweep_rbf_riblt_n100000_sim80_t21
sweep_rbf_riblt_n100000_sim80_t21,1,91658,rbf_riblt,21,0.8,sweep_rbf_riblt_n100000_sim80_t21
sweep_rbf_riblt_n100000_sim80_t22,1,91725,rbf_riblt,22,0.8,sweep_rbf_riblt_n100000_sim80_t22
